,Participant,Presentation,elab.decay,elab.temp,elab.ter,elab.LL,med.decay,med.temp,med.ter,med.LL,best.model,diff.LL
91,sub10,1,0.08414019509593523,0.5164147358884663,0.6764706358109668,-522.8683985745388,0.12595609331650273,0.4617772557129964,0.23532410768331877,-444.36871226942947,Mediator,78.49968630510932
92,sub10,2,0.15384179682524338,0.4721359549995794,0.4286500310708233,-457.7353589365466,0.06555798643054228,0.556316690609817,0.2818892160288919,-435.2374492662185,Mediator,22.497909670328113
93,sub10,3,0.08677813522110384,0.43694602279837413,0.8460659470764351,-373.78594197403686,0.060938715751554184,0.4853376836174993,0.2487946561350576,-337.28066049801214,Mediator,36.50528147602472
94,sub10,4,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
95,sub10,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
96,sub10,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
97,sub10,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
98,sub10,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
99,sub10,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
100,sub11,0,0.12925918382131535,0.42867713299292703,0.5874542575402568,-500.22323268490175,0.027291013116622267,0.45444800422035103,0.40675866906004254,-457.58738127199865,Mediator,42.635851412903094
101,sub11,1,0.18305867756902164,0.5756253701349539,1.1123135916497011,-561.3098625661028,0.06319404652197805,0.4373875489780399,0.34109247414378413,-446.9321617301632,Mediator,114.37770083593955
102,sub11,2,0.07378416637152266,0.46536384765295646,0.6598591335421575,-506.2950052844839,0.031137852991437887,0.36532468589479083,0.15882014717175513,-406.6965348798746,Mediator,99.59847040460932
103,sub11,3,0.03270766050837282,0.5504796916947886,0.47091125047603366,-532.5860162750333,0.053261998009622724,0.5643775049357724,0.18517029965119738,-480.4578340624932,Mediator,52.12818221254014
104,sub11,4,0.0781905107186904,0.3827200753318887,0.37346336691768434,-352.1436342711542,0.026179931324008872,0.35797366859433044,0.1451261414703889,-300.2012949388853,Mediator,51.94233933226889
105,sub11,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
106,sub11,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
107,sub11,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
108,sub11,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
109,sub11,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
110,sub12,0,0.09802266615894495,0.3878201260909648,0.5877714642784332,-484.2442057631965,0.033953081392411766,0.431209892267116,0.20764039532685274,-444.7357644508483,Mediator,39.50844131234817
111,sub12,1,0.0401301392464726,0.4829636733583517,0.6879349539493094,-515.8860100324697,0.0842871006481849,0.41195945312605575,0.19454837170289038,-434.57088266919163,Mediator,81.31512736327807
112,sub12,2,0.08896462748345901,0.44104905486296586,0.600601932273363,-497.45668759422335,0.031702701528569674,0.3533214224208931,0.17851459754810525,-406.16264707966104,Mediator,91.29404051456231
113,sub12,3,0.06210861631867476,0.46648058827503647,0.24254262202691074,-504.9621015546164,0.02738202973178676,0.3480406189989898,0.21446712534254445,-402.71281435390836,Mediator,102.24928720070807
114,sub12,4,0.026976703527941487,0.45664787590361666,0.46428387802831506,-321.1846830014973,0.027054049341356662,0.3300171468522405,0.14119956424072025,-249.1571237317773,Mediator,72.02755926972003
115,sub12,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
116,sub12,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
117,sub12,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
118,sub12,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
119,sub12,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
120,sub13,0,0.12019951159595565,0.3404738617313973,0.26253558982095027,-436.56543350083155,0.06705000448791262,0.3022221691348382,0.13554552476199055,-373.50863826447375,Mediator,63.0567952363578
121,sub13,1,0.12707908293180634,0.4721359549995794,0.38675376173281817,-492.1795245636575,0.03941907162199397,0.3489767875636298,0.232314406530139,-380.32110943590897,Mediator,111.85841512774851
122,sub13,2,0.05783539812557944,0.4535203566310573,0.6019997394731411,-481.3108227051941,0.041684813507821376,0.2896024906540649,0.24594004455124682,-346.0379850891974,Mediator,135.2728376159967
123,sub13,3,0.1342356245309511,0.319125116100495,0.2056801407119137,-426.11692727563695,0.0243811506210285,0.3257526524611004,0.18829734228808395,-364.32731364958664,Mediator,61.78961362605031
124,sub13,4,0.4797752752245814,0.6623023783855185,1.2801652566535697,-244.77366021528292,1.0281315737752326,0.6411984566442379,1.2758233720644467,-214.31617509181802,Mediator,30.457485123464892
125,sub13,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
126,sub13,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
127,sub13,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
128,sub13,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
129,sub13,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
130,sub14,0,0.1147950415790906,0.44212497809546275,0.2946485417168589,-505.6286039959377,0.02896933699455574,0.3479026175737116,0.3442601906325346,-420.2534846645522,Mediator,85.37511933138546
131,sub14,1,0.12797742587970967,0.40658549671217026,0.3884283975769128,-487.3621624678962,0.039457331498572036,0.39740095999836084,0.18525355730188298,-429.95514873509694,Mediator,57.40701373279927
132,sub14,2,0.06665461969436692,0.36660463169706453,0.5460728860836653,-473.87035830217445,0.013042470079440757,0.29807570323088173,0.15674438492208045,-381.87806215886064,Mediator,91.99229614331381
133,sub14,3,0.06031381721506154,0.4911849924820986,0.4194207660875442,-469.0319448033912,0.05235961014189432,0.36077435527727775,0.16320985417777534,-376.46108805202743,Mediator,92.57085675136375
134,sub14,4,0.03555793527722609,0.36895778998415657,0.55787922352254,-415.6053969828705,0.011090412557476307,0.3352114239838483,0.13585519941992294,-348.7316683197627,Mediator,66.87372866310778
135,sub14,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
136,sub14,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
137,sub14,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
138,sub14,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
139,sub14,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
140,sub15,0,0.21800919241469907,0.46452959323246196,0.369856517226594,-438.1055638110691,0.054846994056135065,0.4502440723087879,0.21420782034685845,-391.1672592679788,Mediator,46.93830454309028
141,sub15,1,0.1894381880614538,0.38915197197634027,0.37720626412559943,-415.5488452172427,0.05685153555833797,0.34675033614313594,0.2469027960149681,-362.93322372487853,Mediator,52.61562149236414
142,sub15,2,0.18706078945785587,0.37640631241000144,0.40721072488640364,-303.3225923442104,0.06140562282897744,0.3225672834799055,0.2628335075282873,-250.74723693665558,Mediator,52.57535540755484
143,sub15,3,0.12211846943253296,0.43393946838942654,0.5784042045856178,-266.465989273379,0.1121792180905769,0.3891609255179387,0.3460291772781897,-223.85626690983952,Mediator,42.609722363539504
144,sub15,4,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
145,sub15,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
146,sub15,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
147,sub15,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
148,sub15,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
149,sub15,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
150,sub16,0,0.14740616028580272,0.4494214680852987,0.2715023687398389,-428.3656020544496,0.0719668394738467,0.362227355232303,0.2713228931240011,-356.7336134209983,Mediator,71.63198863345127
151,sub16,1,0.5177156395318968,0.7862171298342328,0.8210013690991058,-506.5292748916647,0.043847953535220766,0.45843313908263034,0.1600623869004689,-387.60631123923315,Mediator,118.92296365243158
152,sub16,2,0.11793650911510442,0.2917960675006309,0.8255859931928436,-342.17117557687675,0.07484371809026477,0.46959848513594976,0.2611928898742355,-333.7400110571029,Mediator,8.431164519773859
153,sub16,3,0.09148758317306407,0.5068726298944745,0.5293382473062227,-326.0357803025292,0.10086265136975876,0.4481984082715776,0.18442230930378287,-276.0795596771215,Mediator,49.956220625407695
154,sub16,4,0.1321464915706293,0.4244607680588144,0.5327088839461055,-209.13897968429845,0.0769916941843436,0.39869898696232425,0.2424684918779437,-181.5671959530532,Mediator,27.57178373124526
155,sub16,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
156,sub16,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
157,sub16,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
158,sub16,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
159,sub16,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
160,sub17,0,0.09325038813937434,0.44140576680213195,0.48557326228768405,-502.3823856328335,0.039449397273171996,0.3339835891191094,0.2559143203809106,-413.537423838208,Mediator,88.84496179462553
161,sub17,1,0.21222485678892977,0.7159208127546655,0.8915978364749536,-578.0348636904891,0.06476026048215201,0.5197444116479696,0.24837802170809412,-466.72328942879716,Mediator,111.31157426169199
162,sub17,2,0.06265795458890382,0.4721692884750284,0.5240655478123311,-514.4670679107417,0.0538821453303348,0.3382732119519545,0.20200377653800938,-400.7497143804328,Mediator,113.71735353030886
163,sub17,3,0.10443274009380157,0.4698262570794843,0.6823862445349218,-515.6463966305563,0.032610174757987095,0.3221386124271047,0.1844087855598411,-390.79371412547283,Mediator,124.85268250508346
164,sub17,4,0.09104935118577301,0.4307502940768144,0.30716480858273243,-306.44678746460875,0.021391049588793946,0.3169278195467233,0.21164087181206853,-238.2347967718987,Mediator,68.21199069271006
