"","participant","cue","phase","condition","target","response","rt","correct","Column1","Column2","pred_correct"
"2469",1031,"GRADUATE","test","study","CAP","CAP",2207,1,NA,"",0.693796429165436
"2470",1031,"BISCUIT","test","study","COOKIE","COOKIE",4703,1,NA,"",0.693796429165436
"2471",1031,"NATURE","test","study","FOREST","TREE",2575,0,NA,"",0.693796429165436
"2472",1031,"STAR","test","study","NIGHT","NIGHT",2207,1,NA,"",0.693796429165436
"2473",1032,"THEOREM","test","study","GEOMETRY","",3085,0,NA,"",0.49539511513008
"2474",1032,"BISCUIT","test","study","COOKIE","cookie",2590,1,NA,"change 2>1 bc caps",0.49539511513008
"2475",1032,"STAR","test","study","NIGHT","sky",2894,0,NA,"",0.49539511513008
"2476",1032,"NATURE","test","study","FOREST","forest",3374,1,NA,"change 2>1 bc caps",0.49539511513008
"2477",1032,"ASSISTANCE","test","study","HELPER","helper",3246,1,NA,"change 2>1 bc caps",0.49539511513008
"2478",1032,"BATTERY","test","study","RADIO","radio",4382,1,NA,"change 2>1 bc caps",0.49539511513008
"2479",1032,"NOODLES","test","study","CHICKEN","chicken",2990,1,NA,"change 2>1 bc caps",0.49539511513008
"2480",1032,"ANNUAL","test","study","PICNIC","picnic",4414,1,NA,"change 2>1 bc caps",0.49539511513008
"2481",1032,"VALLEY","test","study","LOW","cannyon",3534,0,NA,"",0.49539511513008
"2482",1032,"SOUTH","test","study","WEST","america",3710,0,NA,"",0.49539511513008
"2483",1032,"SALES","test","study","CLOTHES","clothes",3582,1,NA,"change 2>1 bc caps",0.49539511513008
"2484",1032,"HOTEL","test","study","BED","bed",2110,1,NA,"change 2>1 bc caps",0.49539511513008
"2485",1032,"VISIT","test","study","LEAVE","leave",2766,1,NA,"change 2>1 bc caps",0.49539511513008
"2486",1032,"CRITIC","test","study","ANALYZE","snalyze",3982,1,NA,"change 2>1 bc caps and typo",0.49539511513008
"2487",1032,"FILTHY","test","study","DIRT","",1438,0,NA,"",0.49539511513008
"2488",1032,"TASTY","test","study","TREAT","food",3086,0,NA,"",0.49539511513008
"2489",1032,"FREEWAY","test","study","ROAD","road",2542,1,NA,"change 2>1 bc caps",0.49539511513008
"2490",1032,"USURP","test","study","TAKE","",1662,0,NA,"",0.49539511513008
"2491",1032,"ANCESTOR","test","study","FAMILY","family",2942,1,NA,"change 2>1 bc caps",0.49539511513008
"2492",1032,"BLOCKADE","test","study","WALL","wall",2398,1,NA,"change 2>1 bc caps",0.49539511513008
"2493",1032,"LIE","test","study","STEAL","steal",5278,1,NA,"change 2>1 bc caps",0.49539511513008
"2494",1032,"MODEL","test","study","CAR","represent",4990,0,NA,"",0.49539511513008
"2495",1032,"ENERGY","test","study","SUN","power",2894,0,NA,"",0.49539511513008
"2496",1032,"SINK","test","study","HOLE","ocean",6270,0,NA,"",0.49539511513008
"2497",1032,"HUT","test","study","ISLAND","hot",2206,0,NA,"",0.49539511513008
"2498",1032,"GRADUATE","test","study","CAP","cap",2334,1,NA,"change 2>1 bc caps",0.49539511513008
"2499",1032,"EVICT","test","study","APARTMENT","",1294,0,NA,"",0.49539511513008
"2500",1032,"NITROGEN","test","study","CHEMISTRY","body",4174,0,NA,"",0.49539511513008
"2501",1032,"UNCOMMON","test","study","UNIQUE","irreguler",7550,0,NA,"",0.49539511513008
"2502",1032,"COOKOUT","test","study","HAMBURGER","food",3230,0,NA,"",0.49539511513008
"2503",1033,"TASTY","test","study","TREAT","SCARY",8638,0,NA,"",0.514913032365005
"2504",1033,"CRITIC","test","study","ANALYZE","ANALYZE",5519,1,NA,"",0.514913032365005
"2505",1033,"HOTEL","test","study","BED","RESTURANT",8191,0,NA,"",0.514913032365005
"2506",1033,"VISIT","test","study","LEAVE","LEAVE",2959,1,NA,"",0.514913032365005
"2507",1033,"NATURE","test","study","FOREST","NURTUNE",8495,0,NA,"",0.514913032365005
"2508",1033,"ANCESTOR","test","study","FAMILY","FAMILY",3871,1,NA,"",0.514913032365005
"2509",1033,"LIE","test","study","STEAL","STEAL",2527,1,NA,"",0.514913032365005
"2510",1033,"BLOCKADE","test","study","WALL","CHUNK",9919,0,NA,"",0.514913032365005
"2511",1033,"COOKOUT","test","study","HAMBURGER","COOKIE",4607,0,NA,"",0.514913032365005
"2512",1033,"UNCOMMON","test","study","UNIQUE","UNIQUE",3551,1,NA,"",0.514913032365005
"2513",1033,"ANNUAL","test","study","PICNIC","PICNIC",7663,1,NA,"",0.514913032365005
"2514",1033,"HUT","test","study","ISLAND","ROOM",5887,0,NA,"",0.514913032365005
"2515",1033,"THEOREM","test","study","GEOMETRY","CHEMISTRY",5519,0,NA,"",0.514913032365005
"2516",1033,"ASSISTANCE","test","study","HELPER","HELPER",2559,1,NA,"",0.514913032365005
"2517",1033,"USURP","test","study","TAKE","HELP",2383,0,NA,"",0.514913032365005
"2518",1033,"FREEWAY","test","study","ROAD","ROAD",6238,1,NA,"",0.514913032365005
"2519",1033,"BISCUIT","test","study","COOKIE","COOKIE",2463,1,NA,"",0.514913032365005
"2520",1033,"BATTERY","test","study","RADIO","ELECTRICITY",7774,0,NA,"",0.514913032365005
"2521",1033,"VALLEY","test","study","LOW","NARROW",7470,0,NA,"",0.514913032365005
"2522",1033,"GRADUATE","test","study","CAP","CAP",2782,1,NA,"",0.514913032365005
"2523",1033,"FILTHY","test","study","DIRT","CAB",5582,0,NA,"",0.514913032365005
"2524",1033,"STAR","test","study","NIGHT","NIGHT",2206,1,NA,"",0.514913032365005
"2525",1033,"SINK","test","study","HOLE","HOLE",7854,1,NA,"",0.514913032365005
"2526",1033,"EVICT","test","study","APARTMENT","DANGEROUS",9294,0,NA,"",0.514913032365005
"2527",1033,"MODEL","test","study","CAR","TEENAGER",7902,0,NA,"",0.514913032365005
"2528",1033,"NOODLES","test","study","CHICKEN","FOOD",4990,0,NA,"",0.514913032365005
"2529",1033,"ENERGY","test","study","SUN","EVENT",8350,0,NA,"",0.514913032365005
"2530",1033,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",4302,1,NA,"",0.514913032365005
"2531",1033,"SALES","test","study","CLOTHES","CLOTHES",3055,1,NA,"",0.514913032365005
"2532",1033,"SOUTH","test","study","WEST","WEST",4238,1,NA,"",0.514913032365005
"2533",1035,"MODEL","test","study","CAR","CAR",2765,1,NA,"",0.739390298157728
"2534",1035,"ASSISTANCE","test","study","HELPER","HELPER",2109,1,NA,"",0.739390298157728
"2535",1035,"LIE","test","study","STEAL","STEAL",4733,1,NA,"",0.739390298157728
"2536",1035,"BATTERY","test","study","RADIO","CHARGE",4174,0,NA,"",0.739390298157728
"2537",1035,"SINK","test","study","HOLE","WATER",7614,0,NA,"",0.739390298157728
"2538",1035,"NATURE","test","study","FOREST","FOREST",10382,1,NA,"",0.739390298157728
"2539",1035,"FILTHY","test","study","DIRT","DIRTY",4670,0,NA,"",0.739390298157728
"2540",1035,"ANNUAL","test","study","PICNIC","PICNIC",4606,1,NA,"",0.739390298157728
"2541",1035,"USURP","test","study","TAKE","MID",12910,0,NA,"",0.739390298157728
"2542",1035,"ENERGY","test","study","SUN","SUN",3358,1,NA,"",0.739390298157728
"2543",1035,"STAR","test","study","NIGHT","NIGHT",5806,1,NA,"",0.739390298157728
"2544",1035,"EVICT","test","study","APARTMENT","APARTMENT",4126,1,NA,"",0.739390298157728
"2545",1035,"FREEWAY","test","study","ROAD","ROAD",7134,1,NA,"",0.739390298157728
"2546",1035,"BLOCKADE","test","study","WALL","WALL",7885,1,NA,"",0.739390298157728
"2547",1035,"GRADUATE","test","study","CAP","CAP",2045,1,NA,"",0.739390298157728
"2548",1035,"VISIT","test","study","LEAVE","LEAVE",4046,1,NA,"",0.739390298157728
"2549",1035,"BISCUIT","test","study","COOKIE","COOKIE",2062,1,NA,"",0.739390298157728
"2550",1035,"SOUTH","test","study","WEST","WEST",1614,1,NA,"",0.739390298157728
"2551",1035,"COOKOUT","test","study","HAMBURGER","HAMBURGER",3454,1,NA,"",0.739390298157728
"2552",1035,"ANCESTOR","test","study","FAMILY","FAMILY",4478,1,NA,"",0.739390298157728
"2553",1035,"HOTEL","test","study","BED","TRIP",11006,0,NA,"",0.739390298157728
"2554",1035,"NOODLES","test","study","CHICKEN","CHICKEN",2302,1,NA,"",0.739390298157728
"2555",1035,"VALLEY","test","study","LOW","LOW",3198,1,NA,"",0.739390298157728
"2556",1035,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3117,1,NA,"",0.739390298157728
"2557",1035,"THEOREM","test","study","GEOMETRY","GEOMETRY",3502,1,NA,"",0.739390298157728
"2558",1035,"TASTY","test","study","TREAT","TREAT",3181,1,NA,"",0.739390298157728
"2559",1035,"SALES","test","study","CLOTHES","CLOTHES",2013,1,NA,"",0.739390298157728
"2560",1035,"UNCOMMON","test","study","UNIQUE","RARE",2301,0,NA,"",0.739390298157728
"2561",1036,"THEOREM","test","study","GEOMETRY"," GEOMETRY",4699,1,NA,"change 2>1 bc space infront of correct",0.675592288317573
"2562",1036,"GRADUATE","test","study","CAP","CAP",1903,1,NA,"",0.675592288317573
"2563",1036,"CRITIC","test","study","ANALYZE","FOOD",6080,0,NA,"",0.675592288317573
"2564",1036,"COOKOUT","test","study","HAMBURGER","HAMBURGER",3743,1,NA,"",0.675592288317573
"2565",1036,"HOTEL","test","study","BED","SHEET",7550,0,NA,"",0.675592288317573
"2566",1036,"FREEWAY","test","study","ROAD","ROAD",5582,1,NA,"",0.675592288317573
"2567",1036,"NATURE","test","study","FOREST","FOREST",6511,1,NA,"",0.675592288317573
"2568",1036,"BISCUIT","test","study","COOKIE","COOKIE",2095,1,NA,"",0.675592288317573
"2569",1036,"ANNUAL","test","study","PICNIC","PICNIC",2270,1,NA,"",0.675592288317573
"2570",1036,"ANCESTOR","test","study","FAMILY","FAMILY",2047,1,NA,"",0.675592288317573
"2571",1036,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3551,1,NA,"",0.675592288317573
"2572",1036,"SALES","test","study","CLOTHES","CLOTHES",6239,1,NA,"",0.675592288317573
"2573",1036,"TASTY","test","study","TREAT","FOOD",14463,0,NA,"",0.675592288317573
"2574",1036,"HUT","test","study","ISLAND","ISLAND",2111,1,NA,"",0.675592288317573
"2575",1036,"SOUTH","test","study","WEST","WEST",1871,1,NA,"",0.675592288317573
"2576",1036,"LIE","test","study","STEAL","STAND",11183,0,NA,"",0.675592288317573
"2577",1036,"ASSISTANCE","test","study","HELPER","HELP",2447,0,NA,"",0.675592288317573
"2578",1036,"USURP","test","study","TAKE","BURP",8639,0,NA,"",0.675592288317573
"2579",1036,"EVICT","test","study","APARTMENT","APARTMENT",3775,1,NA,"",0.675592288317573
"2580",1036,"FILTHY","test","study","DIRT","TRASH",4047,0,NA,"",0.675592288317573
"2581",1036,"SINK","test","study","HOLE","HOLE",2718,1,NA,"",0.675592288317573
"2582",1036,"BATTERY","test","study","RADIO","CHARGE",3214,0,NA,"",0.675592288317573
"2583",1036,"VALLEY","test","study","LOW","LOW",4814,1,NA,"",0.675592288317573
"2584",1036,"BLOCKADE","test","study","WALL","BARRIER",4943,0,NA,"",0.675592288317573
"2585",1036,"ENERGY","test","study","SUN","SUN",2399,1,NA,"",0.675592288317573
"2586",1036,"NOODLES","test","study","CHICKEN","SPAGHETTI",10223,0,NA,"",0.675592288317573
"2587",1036,"UNCOMMON","test","study","UNIQUE","UNIQUE",3455,1,NA,"",0.675592288317573
"2588",1036,"STAR","test","study","NIGHT","BRIGHT",5983,0,NA,"",0.675592288317573
"2589",1037,"SALES","test","study","CLOTHES"," CLOTHING",3729,0,NA,"",0.740732998588764
"2590",1037,"UNCOMMON","test","study","UNIQUE","UNIQUE",2766,1,NA,"",0.740732998588764
"2591",1037,"THEOREM","test","study","GEOMETRY","GEOMETRY",2830,1,NA,"",0.740732998588764
"2592",1037,"NATURE","test","study","FOREST","CANYON",5118,0,NA,"",0.740732998588764
"2593",1037,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3486,1,NA,"",0.740732998588764
"2594",1037,"USURP","test","study","TAKE","TAKE",3343,1,NA,"",0.740732998588764
"2595",1037,"FILTHY","test","study","DIRT","DIRT",2911,1,NA,"",0.740732998588764
"2596",1037,"ANNUAL","test","study","PICNIC","PICNIC",3294,1,NA,"",0.740732998588764
"2597",1037,"MODEL","test","study","CAR","CITIZEN",6543,0,NA,"",0.740732998588764
"2598",1037,"SINK","test","study","HOLE","HOLE",3023,1,NA,"",0.740732998588764
"2599",1037,"HOTEL","test","study","BED","BED",1983,1,NA,"",0.740732998588764
"2600",1037,"CRITIC","test","study","ANALYZE","ANALYZE",3966,1,NA,"",0.740732998588764
"2601",1037,"ASSISTANCE","test","study","HELPER","HELPER",2990,1,NA,"",0.740732998588764
"2602",1037,"ANCESTOR","test","study","FAMILY","FAMILY",3422,1,NA,"",0.740732998588764
"2603",1037,"TASTY","test","study","TREAT","TREAT",4350,1,NA,"",0.740732998588764
"2604",1037,"COOKOUT","test","study","HAMBURGER","HAMBURGER",4382,1,NA,"",0.740732998588764
"2605",1037,"EVICT","test","study","APARTMENT","APARTMENT",8030,1,NA,"",0.740732998588764
"2606",1037,"STAR","test","study","NIGHT","NIGHT",4638,1,NA,"",0.740732998588764
"2607",1037,"LIE","test","study","STEAL","THIEF",6910,0,NA,"",0.740732998588764
"2608",1037,"GRADUATE","test","study","CAP","CAP",5006,1,NA,"",0.740732998588764
"2609",1037,"BLOCKADE","test","study","WALL","WALL",2334,1,NA,"",0.740732998588764
"2610",1037,"BISCUIT","test","study","COOKIE","COOKIE",2558,1,NA,"",0.740732998588764
"2611",1037,"FREEWAY","test","study","ROAD","ROAD",3342,1,NA,"",0.740732998588764
"2612",1037,"NOODLES","test","study","CHICKEN","CHICKEN",4366,1,NA,"",0.740732998588764
"2613",1037,"ENERGY","test","study","SUN","SUN",4782,1,NA,"",0.740732998588764
"2614",1037,"BATTERY","test","study","RADIO","RADIO",3182,1,NA,"",0.740732998588764
"2615",1037,"VALLEY","test","study","LOW","LOW",2830,1,NA,"",0.740732998588764
"2616",1037,"SOUTH","test","study","WEST","WEST",4382,1,NA,"",0.740732998588764
"2617",1037,"HUT","test","study","ISLAND","ISLAND",3039,1,NA,"",0.740732998588764
"2618",1038,"ENERGY","test","study","SUN","SUN",1949,1,NA,"",0.693796429165436
"2619",1038,"NATURE","test","study","FOREST","FOREST",2110,1,NA,"",0.693796429165436
"2620",1038,"UNCOMMON","test","study","UNIQUE","UNIQUE",2206,1,NA,"",0.693796429165436
"2621",1038,"SINK","test","study","HOLE","FLOAT",9086,0,NA,"",0.693796429165436
"2622",1038,"BLOCKADE","test","study","WALL","COLUMN",6686,0,NA,"",0.693796429165436
"2623",1038,"HOTEL","test","study","BED","BED",1822,1,NA,"",0.693796429165436
"2624",1038,"NOODLES","test","study","CHICKEN","CHICKEN",2350,1,NA,"",0.693796429165436
"2625",1038,"ANCESTOR","test","study","FAMILY","FAMILY",2126,1,NA,"",0.693796429165436
"2626",1038,"EVICT","test","study","APARTMENT","APARTMENT",2382,1,NA,"",0.693796429165436
"2627",1038,"FILTHY","test","study","DIRT","DIRT",4030,1,NA,"",0.693796429165436
"2628",1038,"GRADUATE","test","study","CAP","CAP",1822,1,NA,"",0.693796429165436
"2629",1038,"ASSISTANCE","test","study","HELPER","HELPER",4094,1,NA,"",0.693796429165436
"2630",1038,"BATTERY","test","study","RADIO","RADIO",3214,1,NA,"",0.693796429165436
"2631",1038,"MODEL","test","study","CAR","CAR",3358,1,NA,"",0.693796429165436
"2632",1038,"STAR","test","study","NIGHT","LIGHT",3101,0,NA,"",0.693796429165436
"2633",1038,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3694,1,NA,"",0.693796429165436
"2634",1038,"CRITIC","test","study","ANALYZE","ANALYZE",2205,1,NA,"",0.693796429165436
"2635",1038,"BISCUIT","test","study","COOKIE","CRUMPET",6590,0,NA,"",0.693796429165436
"2636",1038,"FREEWAY","test","study","ROAD","ROAD",1454,1,NA,"",0.693796429165436
"2637",1038,"VALLEY","test","study","LOW","LOW",2078,1,NA,"",0.693796429165436
"2638",1038,"COOKOUT","test","study","HAMBURGER","HAMBURGER",7678,1,NA,"",0.693796429165436
"2639",1038,"SALES","test","study","CLOTHES","RAISE",5022,0,NA,"",0.693796429165436
"2640",1038,"THEOREM","test","study","GEOMETRY","GEOMETRY",3134,1,NA,"",0.693796429165436
"2641",1038,"LIE","test","study","STEAL","STEAL",7982,1,NA,"",0.693796429165436
"2642",1038,"ANNUAL","test","study","PICNIC","PICNIC",2669,1,NA,"",0.693796429165436
"2643",1038,"SOUTH","test","study","WEST","EAST",6558,0,NA,"",0.693796429165436
"2644",1038,"TASTY","test","study","TREAT","TREAT",2510,1,NA,"",0.693796429165436
"2645",1038,"VISIT","test","study","LEAVE","HOME",6158,0,NA,"",0.693796429165436
"2646",1038,"USURP","test","study","TAKE","TAKE",4974,1,NA,"",0.693796429165436
"2647",1039,"VALLEY","test","study","LOW"," LOW",4794,1,NA,"change 2>1 bc space infront of correct",0.60560195348476
"2648",1039,"EVICT","test","study","APARTMENT","APARTMENT",6399,1,NA,"",0.60560195348476
"2649",1039,"VISIT","test","study","LEAVE","FAMILY",12255,0,NA,"",0.60560195348476
"2650",1039,"SINK","test","study","HOLE","WET",5311,0,NA,"",0.60560195348476
"2651",1039,"ANCESTOR","test","study","FAMILY","FAMILY",3039,1,NA,"",0.60560195348476
"2652",1039,"COOKOUT","test","study","HAMBURGER","DAY",6063,0,NA,"",0.60560195348476
"2653",1039,"HOTEL","test","study","BED","STAY",2687,0,NA,"",0.60560195348476
"2654",1039,"GRADUATE","test","study","CAP","CAP",3887,1,NA,"",0.60560195348476
"2655",1039,"CRITIC","test","study","ANALYZE","ANALYZE",3167,1,NA,"",0.60560195348476
"2656",1039,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3439,1,NA,"",0.60560195348476
"2657",1039,"UNCOMMON","test","study","UNIQUE","UNIQUE",2591,1,NA,"",0.60560195348476
"2658",1039,"ANNUAL","test","study","PICNIC","EVENT",3007,0,NA,"",0.60560195348476
"2659",1039,"THEOREM","test","study","GEOMETRY","GEOMETRY",3807,1,NA,"",0.60560195348476
"2660",1039,"NATURE","test","study","FOREST","LIFE",3247,0,NA,"",0.60560195348476
"2661",1039,"FREEWAY","test","study","ROAD","ROAD",1951,1,NA,"",0.60560195348476
"2662",1039,"NOODLES","test","study","CHICKEN","MEATBALLS",3519,0,NA,"",0.60560195348476
"2663",1039,"TASTY","test","study","TREAT","TREAT",2478,1,NA,"",0.60560195348476
"2664",1039,"HUT","test","study","ISLAND","ISLAND",2574,1,NA,"",0.60560195348476
"2665",1039,"ENERGY","test","study","SUN","LIVELY",7166,0,NA,"",0.60560195348476
"2666",1039,"SOUTH","test","study","WEST","WEST",2222,1,NA,"",0.60560195348476
"2667",1039,"BLOCKADE","test","study","WALL","ROAD",3774,0,NA,"",0.60560195348476
"2668",1039,"BATTERY","test","study","RADIO","LIFE",1758,0,NA,"",0.60560195348476
"2669",1039,"LIE","test","study","STEAL","CRIMINAL",4751,0,NA,"",0.60560195348476
"2670",1039,"BISCUIT","test","study","COOKIE","COOKIE",1903,1,NA,"",0.60560195348476
"2671",1039,"USURP","test","study","TAKE","TAKE",3983,1,NA,"",0.60560195348476
"2672",1039,"MODEL","test","study","CAR","CAR",3327,1,NA,"",0.60560195348476
"2673",1039,"SALES","test","study","CLOTHES","CAR",5502,0,NA,"",0.60560195348476
"2674",1039,"ASSISTANCE","test","study","HELPER","HELP",2862,0,NA,"",0.60560195348476
"2675",1039,"STAR","test","study","NIGHT","NIGHT",3214,1,NA,"",0.60560195348476
"2676",1039,"FILTHY","test","study","DIRT","DIRTY",1950,0,NA,"",0.60560195348476
"2677",1040,"ANCESTOR","test","study","FAMILY","FAMILY",2239,1,NA,"",0.427474128675339
"2678",1040,"HUT","test","study","ISLAND","",8782,0,NA,"",0.427474128675339
"2679",1040,"MODEL","test","study","CAR","CAR",1902,1,NA,"",0.427474128675339
"2680",1040,"ASSISTANCE","test","study","HELPER","HELPER",5262,1,NA,"",0.427474128675339
"2681",1040,"COOKOUT","test","study","HAMBURGER","CRUNCH",7949,0,NA,"",0.427474128675339
"2682",1040,"UNCOMMON","test","study","UNIQUE","UNIQUE",2573,1,NA,"",0.427474128675339
"2683",1040,"USURP","test","study","TAKE","SWING",5421,0,NA,"",0.427474128675339
"2684",1040,"TASTY","test","study","TREAT","TREAT",2557,1,NA,"",0.427474128675339
"2685",1040,"SOUTH","test","study","WEST","WEST",3902,1,NA,"",0.427474128675339
"2686",1040,"HOTEL","test","study","BED","BED",1438,1,NA,"",0.427474128675339
"2687",1040,"FREEWAY","test","study","ROAD","PATH",7742,0,NA,"",0.427474128675339
"2688",1040,"VISIT","test","study","LEAVE","LEAVE",2510,1,NA,"",0.427474128675339
"2689",1040,"ENERGY","test","study","SUN","BATTERY",3518,0,NA,"",0.427474128675339
"2690",1040,"VALLEY","test","study","LOW","LOW",2062,1,NA,"",0.427474128675339
"2691",1040,"CRITIC","test","study","ANALYZE","ANALYZE",6718,1,NA,"",0.427474128675339
"2692",1040,"NOODLES","test","study","CHICKEN","CHICKEN",8718,1,NA,"",0.427474128675339
"2693",1040,"LIE","test","study","STEAL","STEAL",2702,1,NA,"",0.427474128675339
"2694",1040,"SALES","test","study","CLOTHES","GOOD",3758,0,NA,"",0.427474128675339
"2695",1040,"STAR","test","study","NIGHT","NIGHT",5053,1,NA,"",0.427474128675339
"2696",1040,"SINK","test","study","HOLE","BOAT",3118,0,NA,"",0.427474128675339
"2697",1040,"ANNUAL","test","study","PICNIC","",3534,0,NA,"",0.427474128675339
"2698",1040,"NATURE","test","study","FOREST","NURTURE",6254,0,NA,"",0.427474128675339
"2699",1040,"GRADUATE","test","study","CAP","STUDENT",5630,0,NA,"",0.427474128675339
"2700",1040,"FILTHY","test","study","DIRT","",11166,0,NA,"",0.427474128675339
"2701",1040,"BLOCKADE","test","study","WALL","",2942,0,NA,"",0.427474128675339
"2702",1040,"EVICT","test","study","APARTMENT","ANALYZE",4366,0,NA,"",0.427474128675339
"2703",1040,"BISCUIT","test","study","COOKIE","COOKIES",4222,1,NA,"change 2>1 bc plural",0.427474128675339
"2704",1040,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",6590,1,NA,"",0.427474128675339
"2705",1040,"THEOREM","test","study","GEOMETRY","",1886,0,NA,"",0.427474128675339
"2706",1040,"BATTERY","test","study","RADIO","PHONE",11582,0,NA,"",0.427474128675339
"2707",1041,"ENERGY","test","study","SUN","ELECTRIC",8926,0,NA,"",0.561606654002092
"2708",1041,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",4205,1,NA,"",0.561606654002092
"2709",1041,"HUT","test","study","ISLAND","HOME",8766,0,NA,"",0.561606654002092
"2710",1041,"GRADUATE","test","study","CAP","CAP",3118,1,NA,"",0.561606654002092
"2711",1041,"CRITIC","test","study","ANALYZE","ANALYZE",3550,1,NA,"",0.561606654002092
"2712",1041,"HOTEL","test","study","BED","GUEST",7166,0,NA,"",0.561606654002092
"2713",1041,"STAR","test","study","NIGHT","NIGHT",9086,1,NA,"",0.561606654002092
"2714",1041,"UNCOMMON","test","study","UNIQUE","UNIQUE",3806,1,NA,"",0.561606654002092
"2715",1041,"BATTERY","test","study","RADIO","ENERGY",6366,0,NA,"",0.561606654002092
"2716",1041,"ASSISTANCE","test","study","HELPER","HELP",7054,0,NA,"",0.561606654002092
"2717",1041,"BISCUIT","test","study","COOKIE","COOKIE",4878,1,NA,"",0.561606654002092
"2718",1041,"ANNUAL","test","study","PICNIC","PICNIC",4734,1,NA,"",0.561606654002092
"2719",1041,"ANCESTOR","test","study","FAMILY","FAMILY",2973,1,NA,"",0.561606654002092
"2720",1041,"NOODLES","test","study","CHICKEN","CHICKEN",3198,1,NA,"",0.561606654002092
"2721",1041,"COOKOUT","test","study","HAMBURGER","BARBEQUE",5949,0,NA,"",0.561606654002092
"2722",1041,"MODEL","test","study","CAR","EXAMPLE",4974,0,NA,"",0.561606654002092
"2723",1041,"SINK","test","study","HOLE","WATER",3742,0,NA,"",0.561606654002092
"2724",1041,"LIE","test","study","STEAL","TRUTH",3470,0,NA,"",0.561606654002092
"2725",1041,"NATURE","test","study","FOREST","ENVIRONMENT",10142,0,NA,"",0.561606654002092
"2726",1041,"VISIT","test","study","LEAVE","HOME",5038,0,NA,"",0.561606654002092
"2727",1041,"BLOCKADE","test","study","WALL","OBSTACLE",8525,0,NA,"",0.561606654002092
"2728",1041,"EVICT","test","study","APARTMENT","APARTMENT ",4285,1,NA,"change 2>1 bc correct response",0.561606654002092
"2729",1041,"TASTY","test","study","TREAT","TREAT",3086,1,NA,"",0.561606654002092
"2730",1041,"SOUTH","test","study","WEST","WEST",2605,1,NA,"",0.561606654002092
"2731",1041,"USURP","test","study","TAKE","SZRUP",13629,0,NA,"",0.561606654002092
"2732",1041,"FILTHY","test","study","DIRT","DIRTY",4302,0,NA,"",0.561606654002092
"2733",1041,"THEOREM","test","study","GEOMETRY","GEOMETRY",4846,1,NA,"",0.561606654002092
"2734",1041,"FREEWAY","test","study","ROAD","CAR",4847,0,NA,"",0.561606654002092
"2735",1041,"SALES","test","study","CLOTHES","CLOTHES",4941,1,NA,"",0.561606654002092
"2736",1042,"MODEL","test","study","CAR","CAR",2719,1,NA,"",0.637678848196328
"2737",1042,"BLOCKADE","test","study","WALL","WALL",6062,1,NA,"",0.637678848196328
"2738",1042,"UNCOMMON","test","study","UNIQUE","UNIQUE",3054,1,NA,"",0.637678848196328
"2739",1042,"BATTERY","test","study","RADIO","ENERGY",7710,0,NA,"",0.637678848196328
"2740",1042,"TASTY","test","study","TREAT","YUMMY",6270,0,NA,"",0.637678848196328
"2741",1042,"ASSISTANCE","test","study","HELPER","HELPER",3774,1,NA,"",0.637678848196328
"2742",1042,"HOTEL","test","study","BED","BED",2686,1,NA,"",0.637678848196328
"2743",1042,"CRITIC","test","study","ANALYZE","ASSIST",12782,0,NA,"",0.637678848196328
"2744",1042,"VALLEY","test","study","LOW","MOUNTAIN",7230,0,NA,"",0.637678848196328
"2745",1042,"SOUTH","test","study","WEST","WEST",2654,1,NA,"",0.637678848196328
"2746",1042,"FREEWAY","test","study","ROAD","ROAD",5518,1,NA,"",0.637678848196328
"2747",1042,"NITROGEN","test","study","CHEMISTRY","CHEMISTRY",3358,1,NA,"",0.637678848196328
"2748",1042,"ANNUAL","test","study","PICNIC","CELEBRATION",8511,0,NA,"",0.637678848196328
"2749",1042,"EVICT","test","study","APARTMENT","APARTMENT",3807,1,NA,"",0.637678848196328
"2750",1042,"ENERGY","test","study","SUN","SUN",1823,1,NA,"",0.637678848196328
"2751",1042,"GRADUATE","test","study","CAP","CAP",2142,1,NA,"",0.637678848196328
"2752",1042,"HUT","test","study","ISLAND","HOUSE",3214,0,NA,"",0.637678848196328
"2753",1042,"VISIT","test","study","LEAVE","LEAVE",2911,1,NA,"",0.637678848196328
"2754",1042,"NOODLES","test","study","CHICKEN","CHICKEN",2351,1,NA,"",0.637678848196328
"2755",1042,"NATURE","test","study","FOREST","TREE",3343,0,NA,"",0.637678848196328
"2756",1042,"LIE","test","study","STEAL","THIEF",7007,0,NA,"",0.637678848196328
"2757",1042,"ANCESTOR","test","study","FAMILY","FAMILY",2975,1,NA,"",0.637678848196328
"2758",1042,"STAR","test","study","NIGHT","NIGHT",3439,1,NA,"",0.637678848196328
"2759",1042,"BISCUIT","test","study","COOKIE","COOKIE",2271,1,NA,"",0.637678848196328
"2760",1042,"THEOREM","test","study","GEOMETRY","MATHS",4655,0,NA,"",0.637678848196328
"2761",1042,"SINK","test","study","HOLE","BOAT",4079,0,NA,"",0.637678848196328
