,participant,condition,cue,target,study_response,study_rt,test_response,test_rt,correct
1129,1041.0,1.0,FUGITIVE,RUN,ESCAPE,3573.0,FLEE,10830.0,0
1130,1041.0,1.0,ROBIN,RED,HOOD,3270.0,RED,2605.0,1
1131,1041.0,1.0,MEASUREMENT,HEIGHT,INCHES,4788.0,HEIGHT,7358.0,1
1132,1041.0,1.0,SAFARI,DESERT,AMAZON,4452.0,DESERT,4845.0,1
1133,1041.0,1.0,COURAGEOUS,LION,BRAVERY,4365.0,LION,3117.0,1
1134,1041.0,1.0,SAIL,OCEAN,BOAT,3399.0,OCEAN,8925.0,1
1135,1041.0,1.0,SWING,TREE,JUMP,4886.0,TREE,3006.0,1
1136,1041.0,1.0,CHUNK,BLOCK,MEMORY,4893.0,PEICE,15711.0,0
1137,1041.0,1.0,GLIDE,HANG,SLIDE,4382.0, JUMP,16267.0,0
1138,1041.0,1.0,CHIMNEY,BRICK,SANTA,4592.0,BRICK,3006.0,1
1139,1041.0,1.0,DIAMETER,LENGTH,,4629.0,MEASURE,3790.0,0
1140,1042.0,1.0,LAUNDRY,SOAP,,5000.0,DETERGENT,7583.0,0
1141,1042.0,1.0,ELEVATOR,BUILDING,LIFT,4846.0,BUILDING,8926.0,1
1142,1042.0,1.0,FUGITIVE,RUN,,5000.0,RUN,6206.0,1
1143,1042.0,1.0,COURAGEOUS,LION,BRAVE,3139.0,LION,5023.0,1
1144,1042.0,1.0,WELL,DONE,WATER,4216.0,DONE,2092.0,1
1145,1042.0,1.0,GLIDE,HANG,FLY,3629.0,FLY,4831.0,0
1146,1042.0,1.0,CANYON,MOUNTAIN,GRAND,4016.0,MOUNTAIN,5406.0,1
1147,1042.0,1.0,DIAMETER,LENGTH,RADIUS,4554.0,LENGTH,6846.0,1
1148,1042.0,1.0,SIDE,ORDER,L,4889.0,DISH,6655.0,0
1149,1042.0,1.0,INTRODUCE,PRESENT,HELLO,2691.0,GOODBYE,24495.0,0
1150,1042.0,1.0,TEA,LEAVES,COFFEE,3429.0,LEAVES,3135.0,1
1151,1042.0,1.0,PORTRAY,SHOW,IMAGERY,3983.0,SHOW,2607.0,1
1152,1042.0,1.0,PRESCRIPTION,PILL,DOCTOR,3780.0,PILL,4814.0,1
1153,1042.0,1.0,CRUNCH,NOISE,TASTY,4142.0,NOISE,8078.0,1
1154,1042.0,1.0,LATIN,FRENCH,GREEK,3028.0,FRENCH,3487.0,1
1155,1042.0,1.0,CHUNK,BLOCK,BITS,2631.0, BLOCK,3146.0,0
1156,1042.0,1.0,MEASUREMENT,HEIGHT,RULER,4400.0,LENGTH,5359.0,0
1157,1042.0,1.0,SAFARI,DESERT,ZOO,3845.0,DESERT,3295.0,1
1158,1042.0,1.0,HONEYMOON,ROMANCE,MARRIAGE,4145.0,ROMANCE,6031.0,1
1159,1042.0,1.0,ORDER,FORM,FOOD,2545.0,FORM,3663.0,1
1160,1042.0,1.0,EYES,COLOR,HEAD,3054.0,COLOR,3870.0,1
1161,1042.0,1.0,DANCER,MUSIC,BALLET,4039.0,MUSIC,4254.0,1
1162,1042.0,1.0,SWING,TREE,PLAYGRO,4988.0,BALL,15262.0,0
1163,1042.0,1.0,PARCEL,BOX,MAIL,3103.0,BOX,4047.0,1
1164,1042.0,1.0,ROBIN,RED,HOOD,2472.0,RED,2383.0,1
1165,1042.0,1.0,STERN,BOAT,MEAN,2803.0,STRICT,6063.0,0
1166,1042.0,1.0,DRACULA,SCARY,VAMPIRE,3078.0,SCARY,2702.0,1
1167,1042.0,1.0,SAIL,OCEAN,BOAT,4719.0,OCEAN,3167.0,1
1168,1042.0,1.0,EMPIRE,STATE,KINGDOM,3730.0,STATE,6014.0,1
1169,1042.0,1.0,CHIMNEY,BRICK,ROOF,2622.0,ROOF,7454.0,0
1170,1043.0,1.0,EMPIRE,STATE,,5000.0,STATE,3326.0,1
1171,1043.0,1.0,DANCER,MUSIC,KIN,4269.0,HYUNJIN,17838.0,0
1172,1043.0,1.0,ELEVATOR,BUILDING,MUSIC ,3777.0,MUSIC,10911.0,0
1173,1043.0,1.0,EYES,COLOR,PR,4953.0,NOSE,4079.0,0
1174,1043.0,1.0,TEA,LEAVES,CUP,2335.0,CUP,13183.0,0
1175,1043.0,1.0,INTRODUCE,PRESENT,NAME,2933.0,FAMILY,26878.0,0
1176,1043.0,1.0,SAFARI,DESERT,TRIP,2661.0,DESERT,4383.0,1
1177,1043.0,1.0,GLIDE,HANG,KITE,3096.0,KITE,6494.0,0
1178,1043.0,1.0,HONEYMOON,ROMANCE,WEDDING,3391.0,ROMANCE,5087.0,1
1179,1043.0,1.0,CRUNCH,NOISE,TIME,2223.0,TIME,17214.0,0
1180,1043.0,1.0,LATIN,FRENCH,AMERICA,3313.0,FRENCH,9167.0,1
1181,1043.0,1.0,LAUNDRY,SOAP,BASKET,2668.0,SOAP,5039.0,1
1182,1043.0,1.0,PRESCRIPTION,PILL,DRUG,2266.0,PILL,2766.0,1
1183,1043.0,1.0,PARCEL,BOX,NECK,4398.0,BOX,4078.0,1
1184,1043.0,1.0,FUGITIVE,RUN,THEIF,3202.0,RUN,2894.0,1
1185,1043.0,1.0,DIAMETER,LENGTH,PIE,3234.0,LENGTH,5071.0,1
1186,1043.0,1.0,SWING,TREE,SET,2524.0,TREE,2735.0,1
1187,1043.0,1.0,WELL,DONE,ORGAN,4449.0, DONE,5355.0,0
1188,1043.0,1.0,ORDER,FORM,LAW,3068.0,FORM,3903.0,1
1189,1043.0,1.0,MEASUREMENT,HEIGHT,TAPE,2283.0,LENGTH,6367.0,0
1190,1043.0,1.0,CHIMNEY,BRICK,WINDOW,4943.0,BRICK,11182.0,1
1191,1043.0,1.0,PORTRAY,SHOW,ACTOR,3320.0,SHOW,4254.0,1
1192,1043.0,1.0,COURAGEOUS,LION,FIGHTER,4501.0,LION,2846.0,1
1193,1043.0,1.0,SIDE,ORDER,WALK,2422.0,WALK,4222.0,0
1194,1043.0,1.0,CANYON,MOUNTAIN,PARK,2677.0,MOUNTAIN,9791.0,1
1195,1043.0,1.0,ROBIN,RED,HOOD,2195.0,RED,2910.0,1
1196,1043.0,1.0,CHUNK,BLOCK,MONKEY,4236.0,BRICK,4896.0,0
1197,1043.0,1.0,STERN,BOAT,LOOK,3588.0,LOOK,11231.0,0
1198,1043.0,1.0,DRACULA,SCARY,BLOOD,2818.0,SCARY,4655.0,1
1199,1043.0,1.0,SAIL,OCEAN,BOAT,2269.0,OCEAN,6847.0,1
1200,1044.0,1.0,GLIDE,HANG,PARAGLIDE,4221.0,PARAGLIDING,22158.0,0
1201,1044.0,1.0,COURAGEOUS,LION,BRAVE,3431.0,LION,7374.0,1
1202,1044.0,1.0,INTRODUCE,PRESENT,GREETING,3675.0,,7118.0,0
1203,1044.0,1.0,STERN,BOAT,PARENT,2671.0,BOAT,2030.0,1
1204,1044.0,1.0,WELL,DONE,WATER,3161.0,DONE,2270.0,1
1205,1044.0,1.0,DANCER,MUSIC,BALLET,2133.0,MUSIC,2109.0,1
1206,1044.0,1.0,ROBIN,RED,BIRD,1622.0,RED,1422.0,1
1207,1044.0,1.0,SWING,TREE,DANCE,2443.0,TREE,5502.0,1
1208,1044.0,1.0,PORTRAY,SHOW,PICTURE,2832.0,SHOW,1422.0,1
1209,1044.0,1.0,LAUNDRY,SOAP,BASKET,2016.0,,12975.0,0
1210,1044.0,1.0,SIDE,ORDER,SIDE,2149.0,,16878.0,0
1211,1044.0,1.0,DIAMETER,LENGTH,LENGTH,2606.0,LENGTH,1837.0,1
1212,1044.0,1.0,CHIMNEY,BRICK,BRICK,2179.0,,19917.0,0
1213,1044.0,1.0,PARCEL,BOX,PACKAGE,2148.0,BOX,1662.0,1
1214,1044.0,1.0,FUGITIVE,RUN,RUN,3231.0,THIEF,10414.0,0
1215,1044.0,1.0,SAFARI,DESERT,CHROME,2248.0,DESERT,3085.0,1
1216,1044.0,1.0,ELEVATOR,BUILDING,LIFT,1822.0,BUILDING,4686.0,1
1217,1044.0,1.0,LATIN,FRENCH,LANGUAGE,1893.0,FRENCH,1886.0,1
1218,1044.0,1.0,HONEYMOON,ROMANCE,WEDDING,2788.0,ROMANCE,1774.0,1
1219,1044.0,1.0,ORDER,FORM,LAW,1610.0,FORM,5630.0,1
1220,1044.0,1.0,CANYON,MOUNTAIN,DEEP,3302.0,MOUNTAIN,5790.0,1
1221,1044.0,1.0,DRACULA,SCARY,VAMPIRE,2079.0,SCARY,1678.0,1
1222,1044.0,1.0,TEA,LEAVES,TIME,2254.0,,15246.0,0
1223,1044.0,1.0,MEASUREMENT,HEIGHT,MATH,3408.0,HEIGHT,3389.0,1
1224,1044.0,1.0,SAIL,OCEAN,BOAT,2815.0,BOAT,1166.0,0
1225,1044.0,1.0,CRUNCH,NOISE,BAR,2027.0,NOISE,7518.0,1
1226,1044.0,1.0,EMPIRE,STATE,KING,1912.0,STATE,2333.0,1
1227,1044.0,1.0,PRESCRIPTION,PILL,DRUG,1983.0,PILL,2974.0,1
1228,1044.0,1.0,CHUNK,BLOCK,CHOCOLATE,3217.0,BLOCK,6942.0,1
1229,1044.0,1.0,EYES,COLOR,NOSE,2325.0,COLOR,1678.0,1
1230,1045.0,1.0,STERN,BOAT,FACE,4445.0,BOAT,4046.0,1
1231,1045.0,1.0,COURAGEOUS,LION,MAN,3567.0,LION,3086.0,1
1232,1045.0,1.0,FUGITIVE,RUN,INMATE,4041.0,RUN,4702.0,1
1233,1045.0,1.0,CANYON,MOUNTAIN,DEEP,3350.0,MOUNTAIN,8494.0,1
1234,1045.0,1.0,SAIL,OCEAN,BOAT,3051.0,OCEAN,5950.0,1
1235,1045.0,1.0,TEA,LEAVES,BAG,3479.0,LEAVES,3950.0,1
1236,1045.0,1.0,CHUNK,BLOCK,BEAR,4164.0,BRICK,5566.0,0
1237,1045.0,1.0,LAUNDRY,SOAP,CLEAN,3425.0,SOAP,3278.0,1
1238,1045.0,1.0,DRACULA,SCARY,VAMPIER,4301.0,SCARY,5613.0,1
1239,1045.0,1.0,DIAMETER,LENGTH,INCH,3948.0,MEASURE,5773.0,0
1240,1045.0,1.0,DANCER,MUSIC,BALLET,3785.0,MUSIC,7694.0,1
1241,1045.0,1.0,CHIMNEY,BRICK,SWEEP,3370.0,STOOP,10990.0,0
1242,1045.0,1.0,HONEYMOON,ROMANCE,VACATION,3778.0,ROMANCE,4622.0,1
1243,1045.0,1.0,SIDE,ORDER,BAR,2954.0,ORDER,5949.0,1
1244,1045.0,1.0,ELEVATOR,BUILDING,DING,3230.0,BUILDING,5342.0,1
1245,1045.0,1.0,INTRODUCE,PRESENT,NAME,3991.0,PRESENT,6365.0,1
1246,1045.0,1.0,WELL,DONE,GET,4013.0,KNOWN,8862.0,0
1247,1045.0,1.0,ORDER,FORM,FOOD,2755.0,FORM,11358.0,1
1248,1045.0,1.0,GLIDE,HANG,FLY,3099.0,HANG,3374.0,1
1249,1045.0,1.0,EYES,COLOR,HOLE,3034.0,COLOR,4318.0,1
1250,1045.0,1.0,SAFARI,DESERT,TRIP,2836.0, DESERT,6362.0,0
1251,1045.0,1.0,SWING,TREE,UP,4794.0,TREE,3726.0,1
1252,1045.0,1.0,EMPIRE,STATE,STATE,3298.0,STATE,2943.0,1
1253,1045.0,1.0,LATIN,FRENCH,LANNGUAGE,4589.0,FRENCH,4254.0,1
1254,1045.0,1.0,PARCEL,BOX,PACKAGE,4027.0,BOX,3822.0,1
1255,1045.0,1.0,PRESCRIPTION,PILL,DRUG,3376.0,PILL,3134.0,1
1256,1045.0,1.0,PORTRAY,SHOW,PERSON,4654.0,PESENT,14429.0,0
1257,1045.0,1.0,MEASUREMENT,HEIGHT,IMCH,4037.0,INCH,6925.0,0
1258,1045.0,1.0,ROBIN,RED,,4475.0,RED,3646.0,1
1259,1045.0,1.0,CRUNCH,NOISE,CEREAL,3326.0,CREEK,13294.0,0
1260,1046.0,1.0,PARCEL,BOX,,5000.0,SPLIT,17951.0,0
1261,1046.0,1.0,DIAMETER,LENGTH,,5000.0,LENGTH,3871.0,1
1262,1046.0,1.0,TEA,LEAVES,DRINK ,4760.0,BAG,5678.0,0
1263,1046.0,1.0,CHUNK,BLOCK,PIECE ,4055.0,BLOCK,1999.0,1
1264,1046.0,1.0,LATIN,FRENCH,GREEK ,2600.0,WORD,4687.0,0
1265,1046.0,1.0,LAUNDRY,SOAP,CLO,5007.0,SOAP,2527.0,1
1266,1046.0,1.0,PRESCRIPTION,PILL,DRUG,2673.0,PILL,2591.0,1
1267,1046.0,1.0,INTRODUCE,PRESENT,PEOPLE,4128.0,BEGIN,6911.0,0
1268,1046.0,1.0,SAFARI,DESERT,JUNGLE,2801.0,DESERT,2463.0,1
1269,1046.0,1.0,CRUNCH,NOISE,HARD,4067.0,NOISE,3183.0,1
1270,1046.0,1.0,SIDE,ORDER,LEFT,3550.0,VIEW,4831.0,0
1271,1046.0,1.0,ORDER,FORM,SIDE,1654.0,SIDE,3087.0,0
1272,1046.0,1.0,GLIDE,HANG,SLIP,2338.0,SWING,3375.0,0
1273,1046.0,1.0,STERN,BOAT,STICK,3229.0,STICK,8895.0,0
1274,1046.0,1.0,CHIMNEY,BRICK,LADDER,3015.0,BRICK,5375.0,1
1275,1046.0,1.0,EYES,COLOR,FACE,2644.0,COLOR,4543.0,1
1276,1046.0,1.0,SAIL,OCEAN,BOAT,2655.0,OCEAN,1903.0,1
1277,1046.0,1.0,DANCER,MUSIC,BALLET,3908.0,MUSIC,3183.0,1
1278,1046.0,1.0,COURAGEOUS,LION,BRAVE,2869.0,BRAVE,5535.0,0
1279,1046.0,1.0,PORTRAY,SHOW,INTERPRET,4081.0,SHOW,8607.0,1
1280,1046.0,1.0,DRACULA,SCARY,MOVIE,2724.0, SCARY,3754.0,0
1281,1046.0,1.0,HONEYMOON,ROMANCE,VACATION,3326.0,ROMANCE,1903.0,1
1282,1046.0,1.0,MEASUREMENT,HEIGHT,RULER,3214.0,HEIGHT,6111.0,1
1283,1046.0,1.0,SWING,TREE,D,4995.0,TREE,4863.0,1
1284,1046.0,1.0,ROBIN,RED,BIRD,3467.0,RED,1215.0,1
1285,1046.0,1.0,WELL,DONE,BEING,2023.0,DONE,3327.0,1
1286,1046.0,1.0,ELEVATOR,BUILDING,DOOR,2170.0,BUILDING,6767.0,1
1287,1046.0,1.0,EMPIRE,STATE,BUILDING,3593.0,STATE,2255.0,1
1288,1046.0,1.0,FUGITIVE,RUN,THIEF,3095.0,RUN,3023.0,1
1289,1046.0,1.0,CANYON,MOUNTAIN,GRAND,4934.0,MOUNTAIN,3167.0,1
1290,1047.0,1.0,CHIMNEY,BRICK,HOUSE,2518.0,HOUSE,3854.0,0
1291,1047.0,1.0,CHUNK,BLOCK,BLOCK,2173.0,BLOCK,1710.0,1
1292,1047.0,1.0,MEASUREMENT,HEIGHT,RULER,2013.0,HEIGHT,3662.0,1
1293,1047.0,1.0,SAFARI,DESERT,BROWSER,2430.0,DESERT,2335.0,1
1294,1047.0,1.0,HONEYMOON,ROMANCE,DATE,1758.0,ROMANCE,1742.0,1
1295,1047.0,1.0,DANCER,MUSIC,BALLET,2064.0,MUSIC,2398.0,1
1296,1047.0,1.0,LAUNDRY,SOAP,CLOTHES,2151.0,SOAP,2174.0,1
1297,1047.0,1.0,ELEVATOR,BUILDING,LIFT,1568.0,BUILDING,2638.0,1
1298,1047.0,1.0,SAIL,OCEAN,BOAT,1897.0, OCEAN,3515.0,0
1299,1047.0,1.0,CRUNCH,NOISE,FOOD,2555.0,FOOD,4542.0,0
1300,1047.0,1.0,CANYON,MOUNTAIN,MOUNTAIN,2795.0,MOUNTAIN,3054.0,1
1301,1047.0,1.0,EMPIRE,STATE,STATE,2506.0,STATE,1518.0,1
1302,1047.0,1.0,DIAMETER,LENGTH,RULER,1799.0,LENGTH,2174.0,1
1303,1047.0,1.0,GLIDE,HANG,SKY,2200.0,HANG,1454.0,1
1304,1047.0,1.0,TEA,LEAVES,CUP,1548.0,LEAVES,2590.0,1
1305,1047.0,1.0,ORDER,FORM,FOOD,1671.0,FORM,4686.0,1
1306,1047.0,1.0,SIDE,ORDER,LINE,1738.0,ORDER,4526.0,1
1307,1047.0,1.0,DRACULA,SCARY,VAMPIRE,2543.0,SCARY,1982.0,1
1308,1047.0,1.0,COURAGEOUS,LION,DOG,1693.0,LION,1838.0,1
1309,1047.0,1.0,PARCEL,BOX,DELIVERY,3113.0,BOX,2302.0,1
1310,1047.0,1.0,PORTRAY,SHOW,ART,1809.0,SHOW,1646.0,1
1311,1047.0,1.0,EYES,COLOR,NOSE,2051.0,COLOR,1518.0,1
1312,1047.0,1.0,STERN,BOAT,VOICE,1763.0,BOAT,4414.0,1
1313,1047.0,1.0,PRESCRIPTION,PILL,LENS,2520.0,PILL,1950.0,1
1314,1047.0,1.0,ROBIN,RED,BATMAN,3459.0,RED,1535.0,1
1315,1047.0,1.0,SWING,TREE,PLAYGROUND,3464.0,TREE,1662.0,1
1316,1047.0,1.0,FUGITIVE,RUN,THIEF,1799.0,RUN,3534.0,1
1317,1047.0,1.0,INTRODUCE,PRESENT,FAMILY,2639.0,PRESENT,2078.0,1
1318,1047.0,1.0,LATIN,FRENCH,LANGUAGE,2639.0,FRENCH,1966.0,1
1319,1047.0,1.0,WELL,DONE,SICK,2473.0,DONE,2878.0,1
1320,1049.0,1.0,CHIMNEY,BRICK,,5000.0,BRICK,2654.0,1
1321,1049.0,1.0,GLIDE,HANG,,5000.0,HANG,2126.0,1
1322,1049.0,1.0,LAUNDRY,SOAP,CLOTHES,4977.0,DIRTY,4494.0,0
1323,1049.0,1.0,HONEYMOON,ROMANCE,VACATION,3512.0,ROMANCE,3119.0,1
1324,1049.0,1.0,PORTRAY,SHOW,VISUAL,2969.0,SHOW,10702.0,1
1325,1049.0,1.0,DIAMETER,LENGTH,CIRCLE,4400.0,LENGTH,3726.0,1
1326,1049.0,1.0,CRUNCH,NOISE,BITE,3944.0,NOISE,13806.0,1
1327,1049.0,1.0,COURAGEOUS,LION,BRAVE,3353.0,LION,4383.0,1
1328,1049.0,1.0,FUGITIVE,RUN,CRIMINAL,3832.0,STEAL,6527.0,0
1329,1049.0,1.0,EMPIRE,STATE,KING,3970.0,STATE,4031.0,1
1330,1049.0,1.0,MEASUREMENT,HEIGHT,RULER,3429.0,HEIGHT,2958.0,1
1331,1049.0,1.0,WELL,DONE,GOOD,4270.0,DONE,6894.0,1
1332,1049.0,1.0,PARCEL,BOX,MAIL,3409.0,BOX,2383.0,1
1333,1049.0,1.0,ELEVATOR,BUILDING,LEVELS,4181.0,BUILDING,3903.0,1
1334,1049.0,1.0,INTRODUCE,PRESENT,WELCOME,4073.0,PRESENT,3390.0,1
1335,1049.0,1.0,CHUNK,BLOCK,BAR,4589.0,BREAK,15582.0,0
1336,1049.0,1.0,LATIN,FRENCH,SPANI,4762.0,FRENCH,4942.0,1
1337,1049.0,1.0,SWING,TREE,SLIDE,2607.0,TREES,3199.0,0
1338,1049.0,1.0,DRACULA,SCARY,VAMPIRE,3062.0,SCARY,3487.0,1
1339,1049.0,1.0,STERN,BOAT,MAD,3502.0,BOAT,3167.0,1
1340,1049.0,1.0,SAIL,OCEAN,BOAT,4269.0,BOAT,3038.0,0
1341,1049.0,1.0,CANYON,MOUNTAIN,GRAND,2764.0,MOUNTAIN,4766.0,1
1342,1049.0,1.0,DANCER,MUSIC,STUDIO,4612.0,MUSIC,3838.0,1
1343,1049.0,1.0,ORDER,FORM,LINE,3092.0,FORM,5423.0,1
1344,1049.0,1.0,SIDE,ORDER,LEN,4916.0,WAYS,14910.0,0
1345,1049.0,1.0,TEA,LEAVES,COFFEE,2841.0,LEAVES,4014.0,1
1346,1049.0,1.0,EYES,COLOR,FACE,2662.0,COLOR,2702.0,1
1347,1049.0,1.0,ROBIN,RED,HOOD,2743.0,RED,3727.0,1
1348,1049.0,1.0,PRESCRIPTION,PILL,MEDICINE,3354.0,PILLS,5663.0,0
1349,1049.0,1.0,SAFARI,DESERT,JUNGLE,2789.0,DESERT,3438.0,1
1350,1050.0,1.0,WELL,DONE,,5000.0,GOOD,2502.0,0
1351,1050.0,1.0,INTRODUCE,PRESENT,YOUSELF ,4910.0,PRESENT,5430.0,1
1352,1050.0,1.0,DRACULA,SCARY,VAMPIRE,3036.0,SCARY,2903.0,1
1353,1050.0,1.0,CRUNCH,NOISE,COOKIE,3651.0,LEAF,5126.0,0
1354,1050.0,1.0,ELEVATOR,BUILDING,MUSIC,3713.0,BUILDING,13775.0,1
1355,1050.0,1.0,CHIMNEY,BRICK,ROOF,2194.0,BRICK,4471.0,1
1356,1050.0,1.0,GLIDE,HANG,SLIDE,2486.0,SLIDE,17295.0,0
1357,1050.0,1.0,PORTRAY,SHOW,LOOK,3171.0,GIVE,36119.0,0
1358,1050.0,1.0,LAUNDRY,SOAP,DRY,2463.0,HANG,15503.0,0
1359,1050.0,1.0,EYES,COLOR,EARS,2573.0,LOOK,10638.0,0
1360,1050.0,1.0,CANYON,MOUNTAIN,GRAND,3072.0,MOUNTAIN,6630.0,1
1361,1050.0,1.0,SIDE,ORDER,RIDE,3232.0,RIDE,4535.0,0
1362,1050.0,1.0,COURAGEOUS,LION,BRAV,4700.0,BRAVE,2558.0,0
1363,1050.0,1.0,HONEYMOON,ROMANCE,LOVE,2287.0,ROMANCE,2199.0,1
1364,1050.0,1.0,PARCEL,BOX,PAPER,3185.0,LEAF,27103.0,0
1365,1050.0,1.0,SWING,TREE,SLIDE,3795.0,SLIDE,20886.0,0
1366,1050.0,1.0,PRESCRIPTION,PILL,DRUG,2388.0,PILL,2943.0,1
1367,1050.0,1.0,MEASUREMENT,HEIGHT,LINE,2944.0,LINE,4366.0,0
1368,1050.0,1.0,EMPIRE,STATE,STATE,3953.0,STATE,2615.0,1
1369,1050.0,1.0,LATIN,FRENCH,GREEK,2928.0,FRENCH,2910.0,1
1370,1050.0,1.0,FUGITIVE,RUN,SPY,2791.0, RUN,9522.0,0
1371,1050.0,1.0,SAIL,OCEAN,BOAT,3062.0,BOAT,3486.0,0
1372,1050.0,1.0,TEA,LEAVES,TREE,2135.0,CUP,18950.0,0
1373,1050.0,1.0,ROBIN,RED,HOOD,2317.0,HOOD,10158.0,0
1374,1050.0,1.0,DIAMETER,LENGTH,CIRCUMFERENC,4837.0,MEASUREMENT,5689.0,0
1375,1050.0,1.0,ORDER,FORM,TAKE,2597.0,TAKE,4703.0,0
1376,1050.0,1.0,STERN,BOAT,BAO,4152.0,BOAT,2327.0,1
1377,1050.0,1.0,CHUNK,BLOCK,LUMP,4831.0,GROUP,9695.0,0
1378,1050.0,1.0,DANCER,MUSIC,BALLET,2744.0,SINGER,7710.0,0
1379,1050.0,1.0,SAFARI,DESERT,GIRAFFE,4230.0,DESERT,4654.0,1
1380,1051.0,1.0,MEASUREMENT,HEIGHT,INCH,4156.0,HEIGHT,5311.0,1
1381,1051.0,1.0,CHIMNEY,BRICK,ROOF,4629.0,BRICK,3455.0,1
1382,1051.0,1.0,WELL,DONE,GOOD,3656.0,GOOD,6831.0,0
1383,1051.0,1.0,GLIDE,HANG,SLIDE,2757.0,SLIDE,13358.0,0
1384,1051.0,1.0,SWING,TREE,PARK,3894.0,TREE,3214.0,1
1385,1051.0,1.0,HONEYMOON,ROMANCE,VA,4490.0,ROMANCE,6622.0,1
1386,1051.0,1.0,PRESCRIPTION,PILL,MEDICINE,3952.0,PILL,4207.0,1
1387,1051.0,1.0,DIAMETER,LENGTH,,4612.0,LENGTH,6815.0,1
1388,1051.0,1.0,SAFARI,DESERT,AFRICA,4424.0,ANIMALS,21534.0,0
1389,1051.0,1.0,EYES,COLOR,SEE,3255.0,COLOR,4334.0,1
1390,1051.0,1.0,EMPIRE,STATE,STA,4819.0,BUILDING,4127.0,0
1391,1051.0,1.0,DANCER,MUSIC,,5000.0,MUSIC,7551.0,1
1392,1051.0,1.0,SAIL,OCEAN,BOAT,2930.0,BOAT,1838.0,0
1393,1051.0,1.0,STERN,BOAT,MAD,4319.0,MAD,7231.0,0
1394,1051.0,1.0,TEA,LEAVES,CUP,2953.0,CUP,12703.0,0
1395,1051.0,1.0,ROBIN,RED,BIRD,3850.0,RED,3662.0,1
1396,1051.0,1.0,CHUNK,BLOCK,,5000.0,BLOCK,4335.0,1
1397,1051.0,1.0,SIDE,ORDER,,5000.0,NEXT TO,34830.0,0
1398,1051.0,1.0,DRACULA,SCARY,VAMPIRE,4763.0,SCARY,2927.0,1
1399,1051.0,1.0,CRUNCH,NOISE,C,3937.0,SOUNS,3343.0,0
1400,1051.0,1.0,LAUNDRY,SOAP,CLOTHES,3886.0,CLOTHES,10063.0,0
1401,1051.0,1.0,PORTRAY,SHOW,,5000.0,SAY,21118.0,0
1402,1051.0,1.0,INTRODUCE,PRESENT,,5000.0,NAME,25679.0,0
1403,1051.0,1.0,COURAGEOUS,LION,BRAVE,3372.0,LION,6367.0,1
1404,1051.0,1.0,ELEVATOR,BUILDING,H,4819.0,BUILDING,3358.0,1
1405,1051.0,1.0,CANYON,MOUNTAIN,,5000.0,MOUNTAIN,4766.0,1
1406,1051.0,1.0,FUGITIVE,RUN,JAIL,3678.0,RUN,3038.0,1
1407,1051.0,1.0,PARCEL,BOX,PACKAGE,4579.0,BOX,3615.0,1
1408,1051.0,1.0,ORDER,FORM,FO,4833.0,,64975.0,0
1409,1051.0,1.0,LATIN,FRENCH,LANGUAGE,5014.0,FRENCH,3759.0,1
1410,1053.0,1.0,PRESCRIPTION,PILL,,5000.0,BOTTLE,7470.0,0
1411,1053.0,1.0,PORTRAY,SHOW,PICTURE,4102.0,VIEW,39439.0,0
1412,1053.0,1.0,CRUNCH,NOISE,,5000.0,SOUND,6207.0,0
1413,1053.0,1.0,SIDE,ORDER,ANGLE,4004.0,LENGTH,12782.0,0
1414,1053.0,1.0,DIAMETER,LENGTH,MEASUREMENT,4358.0,LENGTH,15855.0,1
1415,1053.0,1.0,LATIN,FRENCH,LANGUAGE,3401.0,FRENCH,2575.0,1
1416,1053.0,1.0,SWING,TREE,START,4680.0,ROPE,26223.0,0
1417,1053.0,1.0,LAUNDRY,SOAP,DIRTY,3263.0,SOAP,2975.0,1
1418,1053.0,1.0,DRACULA,SCARY,VAMPIRE,4279.0,TEETH,16927.0,0
1419,1053.0,1.0,STERN,BOAT,FACE,3263.0,TONE,15007.0,0
1420,1053.0,1.0,DANCER,MUSIC,MOVEMENT,4314.0,MUSIC,17966.0,1
1421,1053.0,1.0,SAIL,OCEAN,BOAT,3405.0,OCEAN,5486.0,1
1422,1053.0,1.0,CHUNK,BLOCK,,5000.0,BLOCK,7279.0,1
1423,1053.0,1.0,INTRODUCE,PRESENT,ENDING,4613.0,CONCLUSION,39295.0,0
1424,1053.0,1.0,PARCEL,BOX,PACKAGE,2674.0,BOX,5358.0,1
1425,1053.0,1.0,ROBIN,RED,HOOD,2596.0,RED,3727.0,1
1426,1053.0,1.0,CHIMNEY,BRICK,SWEEP,2487.0,BRICK,2943.0,1
1427,1053.0,1.0,ORDER,FORM,TOGO,3053.0,FORM,2127.0,1
1428,1053.0,1.0,GLIDE,HANG,SLIDE,4312.0,RUN,10654.0,0
1429,1053.0,1.0,TEA,LEAVES,BISCUTS,3484.0,LEAVES,5327.0,1
1430,1053.0,1.0,HONEYMOON,ROMANCE,VACATIO,4414.0,ROMANTIC,4751.0,0
1431,1053.0,1.0,EMPIRE,STATE,BUILDING,3622.0,STATE,4047.0,1
1432,1053.0,1.0,MEASUREMENT,HEIGHT,,5000.0,HEIGHT,54622.0,1
1433,1053.0,1.0,COURAGEOUS,LION,BRAVE,2735.0,LION,3470.0,1
1434,1053.0,1.0,EYES,COLOR,EARS,4481.0,COLOR,3087.0,1
