participant,phase,condition,cue,target,response,rt,correct,Column1,Column2
1019,learn,1,ROBIN,RED,RED,2531,1,,
1019,learn,1,GLIDE,HANG,SWIFT,2743,2,,
1019,learn,1,CANYON,MOUNTAIN,NATURE,3066,2,,
1019,learn,1,CHIMNEY,BRICK,HOUSE,2567,2,,
1019,learn,1,CHUNK,BLOCK,SLICE,3151,2,,
1019,learn,1,WELL,DONE,GOOD,4408,2,,
1019,learn,1,ELEVATOR,BUILDING,UP,2154,2,,
1019,learn,1,STERN,BOAT,STIFF,2662,2,,
1019,learn,1,SIDE,ORDER,BACK,2785,2,,
1019,learn,1,HONEYMOON,ROMANCE,LOVE,2360,2,,
1019,learn,1,DANCER,MUSIC,BALLET,3513,2,,
1019,learn,1,CRUNCH,NOISE,CHOMP,2733,2,,
1019,learn,1,DIAMETER,LENGTH,CIRCUMFRENCE,4080,2,,
1019,learn,1,MEASUREMENT,HEIGHT,RULER,3510,2,,
1019,learn,1,LAUNDRY,SOAP,CLEAN,2560,2,,
1019,learn,1,ORDER,FORM,EVENT,3555,2,,
1019,learn,1,EMPIRE,STATE,STATE,2275,1,,
1019,test,1,COURAGEOUS,LION, KIND,3690,2,,
1019,test,1,PORTRAY,SHOW,SHOW,2734,1,,
1019,test,1,STERN,BOAT,TOUGH,6703,2,,
1019,test,2,HUT,ISLAND,BEACH,3470,2,,
1019,test,2,BATTERY,RADIO,CHARGE,2302,2,,
1019,test,2,BLOCKADE,WALL,TRAP,3838,2,,
1019,test,2,USURP,TAKE,SHOW,3022,2,,
1019,test,2,TASTY,TREAT,FOOD,2622,2,,
1019,test,1,SWING,TREE,GLIDE,2814,2,,
1019,test,2,ANNUAL,PICNIC,YEAR,2734,2,,
1019,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,3294,1,,
1019,test,1,CHUNK,BLOCK,PEICE,3358,2,,
1019,test,1,HONEYMOON,ROMANCE,ROMANE,2814,1,,change 2>1 bc typo
1019,test,1,CHIMNEY,BRICK,BRICK,3102,1,,
1019,test,2,HOTEL,BED,HOUSE,2879,2,,
1019,test,1,PRESCRIPTION,PILL,PILL,3135,1,,
1019,test,2,LIE,STEAL,STEAL,3119,1,,
1019,test,1,MEASUREMENT,HEIGHT,DIAMETER,3919,2,,
1019,test,2,NOODLES,CHICKEN,CHICKEN,3967,1,,
1019,test,2,THEOREM,GEOMETRY,GEOMETRY,6431,1,,
1019,test,2,BISCUIT,COOKIE,COOKIE,2943,1,,
1019,test,1,ROBIN,RED,RED,1711,1,,
1019,test,2,EVICT,APARTMENT,PUSH,5423,2,,
1019,test,1,ORDER,FORM,LINEAR,6575,2,,
1019,test,2,MODEL,CAR,SHOW,3647,2,,
1019,test,2,VISIT,LEAVE,PLANE,4127,2,,
1019,test,2,SALES,CLOTHES,COST,6815,2,,
1019,test,2,SINK,HOLE,WATER,4543,2,,
1019,test,1,LAUNDRY,SOAP,CLEAN,2270,2,,
1019,test,1,INTRODUCE,PRESENT,PRESENT,6127,1,,
1019,test,1,SAFARI,DESERT,ANIMALS,5599,2,,
1019,test,1,TEA,LEAVES,WARM,4319,2,,
1019,test,2,ASSISTANCE,HELPER,HELP,2511,2,,
1019,test,2,ENERGY,SUN,SUN,2463,1,,
1019,test,2,FREEWAY,ROAD,CARS,2127,2,,
1019,test,1,CRUNCH,NOISE,SOUND,6399,2,,
1019,test,1,DRACULA,SCARY,SCARY,2671,1,,
1019,test,1,DIAMETER,LENGTH,MEASURE,5711,2,,
1019,test,1,LATIN,FRENCH,LANGUAGE,5087,2,,
1019,test,2,ANCESTOR,FAMILY,RELATIVE,3711,2,,
1019,test,1,PARCEL,BOX,EVICT,3519,2,,
1019,test,1,EYES,COLOR,COLOR,4767,1,,
1019,test,1,SIDE,ORDER,PORTRAY,6528,2,,
1019,test,1,EMPIRE,STATE,STATE,2447,1,,
1019,test,2,COOKOUT,HAMBURGER,BURGER,2495,2,,
1019,test,2,NATURE,FOREST,FOREST,3230,1,,
1019,test,1,FUGITIVE,RUN,WAR,6142,2,,
1019,test,2,SOUTH,WEST,WEST,4126,1,,
1019,test,1,SAIL,OCEAN,OCEAN,2462,1,,
1019,test,1,GLIDE,HANG,SWING,2399,2,,
1019,test,2,STAR,NIGHT,GAZE,2590,2,,
1019,test,2,GRADUATE,CAP,SCHOOL,3774,2,,
1019,test,2,VALLEY,LOW,HEAT,4798,2,,
1019,test,2,FILTHY,DIRT,DIRT,3790,1,,
1019,test,1,ELEVATOR,BUILDING,BUILDING,5294,1,,
1019,test,2,UNCOMMON,UNIQUE,UNIQUE,3630,1,,
1019,test,2,CRITIC,ANALYZE,SCOLD,5086,2,,
1019,test,1,WELL,DONE,KIND,4462,2,,
1019,test,1,DANCER,MUSIC,MUSIC,3054,1,,
1019,test,1,CANYON,MOUNTAIN,VALLEY,3151,2,,
1020,learn,1,MEASUREMENT,HEIGHT,,5000,3,,
1020,learn,1,CRUNCH,NOISE,,5000,3,,
1020,learn,1,CANYON,MOUNTAIN,,5000,3,,
1020,learn,1,ORDER,FORM,,5000,3,,
1020,learn,1,ELEVATOR,BUILDING,,5000,3,,
1020,learn,1,SIDE,ORDER,FRONT,3967,2,,
1020,learn,1,EMPIRE,STATE,,5000,3,,
1020,learn,1,CHUNK,BLOCK,,5000,3,,
1020,learn,1,INTRODUCE,PRESENT,GREET,4708,2,,
1020,learn,1,HONEYMOON,ROMANCE,DATE,3288,2,,
1020,learn,1,EYES,COLOR,,5000,3,,
1020,learn,1,ROBIN,RED,HOOD,4214,2,,
1020,learn,1,PORTRAY,SHOW,DEPICT,3235,2,,
1020,learn,1,SAIL,OCEAN,BOAT,4850,2,,change 3>2 bc full response
1020,learn,1,SWING,TREE,,5000,3,,
1020,learn,1,GLIDE,HANG,FLY,3586,2,,
1020,learn,1,CHIMNEY,BRICK,ROOF,2678,2,,
1020,learn,1,WELL,DONE,GOOD,3340,2,,
1020,learn,1,DANCER,MUSIC,,5000,3,,
1020,learn,1,COURAGEOUS,LION,BR,4662,3,,
1020,learn,1,DRACULA,SCARY,VAMP,4862,2,,change 3>2 bc full response
1020,learn,1,STERN,BOAT,MEAN,3461,2,,
1020,learn,1,PARCEL,BOX,PACKAGE,3402,2,,
1020,learn,1,TEA,LEAVES,,5000,3,,
1020,learn,1,LAUNDRY,SOAP,CLOTHE,4109,2,,
1020,learn,1,SAFARI,DESERT,,5000,3,,
1020,learn,1,DIAMETER,LENGTH,CIRCLE,4987,2,,change 3>2 bc full response
1020,learn,1,LATIN,FRENCH,GREEK,4472,2,,
1020,learn,1,PRESCRIPTION,PILL,DRUG,2725,2,,
1020,learn,1,FUGITIVE,RUN,THUG,1766,2,,
1020,test,1,ORDER,FORM, ,14730,2,,
1020,test,2,USURP,TAKE,TAKE,4222,1,,
1020,test,2,LIE,STEAL,THIEF,3567,2,,
1020,test,1,PORTRAY,SHOW,SHOW,1998,1,,
1020,test,1,CHIMNEY,BRICK,BRICK,2798,1,,
1020,test,1,SAIL,OCEAN,OCEAN,4078,1,,
1020,test,1,CANYON,MOUNTAIN,MOUNTAIN,2334,1,,
1020,test,1,EMPIRE,STATE,STATE,1646,1,,
1020,test,2,SINK,HOLE,HOLE,2222,1,,
1020,test,2,NATURE,FOREST,FOREST,1918,1,,
1020,test,2,COOKOUT,HAMBURGER,HAMBURGER,2686,1,,
1020,test,1,GLIDE,HANG,HANG,1950,1,,
1020,test,2,CRITIC,ANALYZE,ANALYZE,3182,1,,
1020,test,1,DRACULA,SCARY,SCARY,2574,1,,
1020,test,2,MODEL,CAR,CLOTHES,15454,2,,
1020,test,2,NOODLES,CHICKEN,CHICKEN,6974,1,,
1020,test,1,INTRODUCE,PRESENT,PRESENT,3102,1,,
1020,test,2,HOTEL,BED,BED,1886,1,,
1020,test,2,GRADUATE,CAP,CAP,1582,1,,
1020,test,2,SALES,CLOTHES,CLOTHES,2350,1,,
1020,test,2,BISCUIT,COOKIE,COOKIE,1663,1,,
1020,test,1,FUGITIVE,RUN,STEAL,7935,2,,
1020,test,1,ROBIN,RED,RED,2510,1,,
1020,test,1,SIDE,ORDER,FRONT,15134,2,,
1020,test,1,PARCEL,BOX,BOX,1550,1,,
1020,test,1,DANCER,MUSIC,MUSIC,1950,1,,
1020,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,2526,1,,
1020,test,1,SWING,TREE,TREE,1982,1,,
1020,test,1,WELL,DONE,DONE,5486,1,,
1020,test,2,STAR,NIGHT,SKY,7822,2,,
1020,test,2,SOUTH,WEST,WEST,2238,1,,
1020,test,2,ENERGY,SUN,POWER,15054,2,,
1020,test,2,UNCOMMON,UNIQUE,UNIQUE,2206,1,,
1020,test,2,BLOCKADE,WALL,WALL,1614,1,,
1020,test,2,ANNUAL,PICNIC,PICNIC,2831,1,,
1020,test,1,DIAMETER,LENGTH,LENGTH,4175,1,,
1020,test,2,VALLEY,LOW,LOW,3790,1,,
1020,test,1,PRESCRIPTION,PILL,PILL,1807,1,,
1020,test,1,MEASUREMENT,HEIGHT,HEIGHT,4191,1,,
1020,test,1,STERN,BOAT,BOAT,3615,1,,
1020,test,1,TEA,LEAVES,LEAVES,1615,1,,
1020,test,2,THEOREM,GEOMETRY,GEOMETRY,3407,1,,
1020,test,1,LAUNDRY,SOAP,SOAP,2399,1,,
1020,test,1,CRUNCH,NOISE,NOISE,11631,1,,
1020,test,2,HUT,ISLAND,ISLAND,5487,1,,
1020,test,2,FREEWAY,ROAD,ROAD,1567,1,,
1020,test,1,ELEVATOR,BUILDING,BUILDING,3583,1,,
1020,test,1,SAFARI,DESERT,DESERT,2847,1,,
1020,test,2,ASSISTANCE,HELPER,HELP,3519,2,,
1020,test,1,COURAGEOUS,LION,LION,1855,1,,
1020,test,2,BATTERY,RADIO,CHARGE,9183,2,,
1020,test,2,ANCESTOR,FAMILY,FAMILY,2254,1,,
1020,test,2,EVICT,APARTMENT,APARTMENT,6206,1,,
1020,test,1,LATIN,FRENCH,FRENCH,2430,1,,
1020,test,1,CHUNK,BLOCK,BLOCK,7934,1,,
1020,test,1,EYES,COLOR,COLOR,2206,1,,
1020,test,1,HONEYMOON,ROMANCE,ROMANCE,3118,1,,
1020,test,2,FILTHY,DIRT,DIRT,2478,1,,
1020,test,2,VISIT,LEAVE,HOUSE,13054,2,,
1020,test,2,TASTY,TREAT,TREAT,4558,1,,
1021,learn,1,LATIN,FRENCH,,5000,3,,
1021,learn,1,STERN,BOAT,MEAN,3805,2,,
1021,learn,1,DRACULA,SCARY,BLOOD,3208,2,,
1021,learn,1,ELEVATOR,BUILDING,FLOOR,4162,2,,change 3>2 bc full response
1021,learn,1,MEASUREMENT,HEIGHT,RULLE,4876,2,,change 3>2 bc full response
1021,learn,1,CRUNCH,NOISE,SOU,5009,3,,
1021,learn,1,EMPIRE,STATE,KING,2979,2,,change 3>2 bc full response
1021,learn,1,COURAGEOUS,LION,BRAVE,3600,2,,
1021,learn,1,PRESCRIPTION,PILL,MECDINE,3463,2,,
1021,learn,1,WELL,DONE,NICE,3005,2,,change 3>2 bc full response
1021,learn,1,ORDER,FORM,RULE,4046,2,,
1021,learn,1,INTRODUCE,PRESENT,HELLO,2871,2,,
1021,learn,1,CANYON,MOUNTAIN,HOLE,3310,2,,
1021,learn,1,DIAMETER,LENGTH,RADIUS,3313,2,,
1021,learn,1,TEA,LEAVES,WATER,3432,2,,
1021,learn,1,EYES,COLOR,VISION,3278,2,,
1021,learn,1,PARCEL,BOX,PACKAGE,3455,2,,
1021,learn,1,SIDE,ORDER,LENGTH,3167,2,,
1021,learn,1,DANCER,MUSIC,JOB,3851,2,,change 3>2 bc full response
1021,learn,1,CHUNK,BLOCK,FOOD,2454,2,,change 3>2 bc full response
1021,learn,1,SWING,TREE,ROPE,2680,2,,
1021,learn,1,ROBIN,RED,BIRD,4804,2,,
1021,learn,1,PORTRAY,SHOW,SHOW,4515,1,,
1021,learn,1,CHIMNEY,BRICK,ROOF,2469,2,,
1021,learn,1,SAFARI,DESERT,JUNGLE,3308,2,,
1021,learn,1,LAUNDRY,SOAP,CLOTHES,4067,2,,change 3>2 bc full response
1021,learn,1,FUGITIVE,RUN,ESCAPE,3566,2,,
1021,learn,1,SAIL,OCEAN,LE,4847,3,,
1021,learn,1,GLIDE,HANG,,5000,3,,
1021,learn,1,HONEYMOON,ROMANCE,WEEDING,5005,2,,
1021,test,1,EMPIRE,STATE, LAW,10106,2,,
1021,test,1,PARCEL,BOX,BOX,3823,1,,
1021,test,1,SAIL,OCEAN,OCEAN,3390,1,,
1021,test,1,TEA,LEAVES,LEAF,2735,1,,change 2>1 bc plural
1021,test,2,FILTHY,DIRT,DIRT,2750,1,,
1021,test,2,THEOREM,GEOMETRY,GEOMETERY,11998,1,,change 2>1 bc typo
1021,test,1,LAUNDRY,SOAP,CLOTHES,5262,2,,
1021,test,1,LATIN,FRENCH,FRENCH,3167,1,,
1021,test,1,PRESCRIPTION,PILL,PILL,3055,1,,
1021,test,1,WELL,DONE,SICK,8463,2,,
1021,test,2,ANCESTOR,FAMILY,FAMILY,10191,1,,
1021,test,2,HUT,ISLAND,HOUSE,4191,2,,
1021,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,4191,1,,
1021,test,2,TASTY,TREAT,EAT,4095,2,,
1021,test,2,SOUTH,WEST,WEST,2815,1,,
1021,test,2,ENERGY,SUN,LAZY,10063,2,,
1021,test,2,VISIT,LEAVE,EXIT,4671,2,,
1021,test,1,GLIDE,HANG,HANG,3183,1,,
1021,test,2,CRITIC,ANALYZE,ANALYIZE,6879,1,,chage 2>1 bc typo
1021,test,2,STAR,NIGHT,SHAPE,6719,2,,
1021,test,2,VALLEY,LOW,HILL,14079,2,,
1021,test,1,DRACULA,SCARY,SCARY,2719,1,,
1021,test,2,COOKOUT,HAMBURGER,GRILL,5919,2,,
1021,test,2,FREEWAY,ROAD,ROAD,3630,1,,
1021,test,1,EYES,COLOR,VISION,3646,2,,
1021,test,1,SWING,TREE,TREE,5695,1,,
1021,test,2,BATTERY,RADIO,MOVE,6622,2,,
1021,test,1,CHUNK,BLOCK,PEICE,11550,2,,
1021,test,1,CHIMNEY,BRICK,BRICK,2254,1,,
1021,test,2,ANNUAL,PICNIC,MEETING,9470,2,,
1021,test,1,MEASUREMENT,HEIGHT,HEIGHT,4638,1,,
1021,test,1,HONEYMOON,ROMANCE,ROMANTIC,4542,2,,
1021,test,1,STERN,BOAT,BOAT,4414,1,,
1021,test,2,BISCUIT,COOKIE,COOKIE,2286,1,,
1021,test,1,SAFARI,DESERT,DESERT,5646,1,,
1021,test,1,CANYON,MOUNTAIN,MOUNTAIN,3806,1,,
1021,test,1,INTRODUCE,PRESENT,MEET,4510,2,,
1021,test,2,BLOCKADE,WALL,WALL,2478,1,,
1021,test,1,DIAMETER,LENGTH,LENGTH,6446,1,,
1021,test,1,SIDE,ORDER,TAKE,13902,2,,
1021,test,2,NATURE,FOREST,GRASS,6638,2,,
1021,test,2,MODEL,CAR,NICE,4510,2,,
1021,test,1,ELEVATOR,BUILDING,FLOOR,4318,2,,
1021,test,2,GRADUATE,CAP,STUDENT,5182,2,,
1021,test,1,ROBIN,RED,RED,1855,1,,
1021,test,2,SALES,CLOTHES,FLOOR,5102,2,,
1021,test,1,FUGITIVE,RUN,RUN,3039,1,,
1021,test,2,SINK,HOLE,FLOAT,5871,2,,
1021,test,1,COURAGEOUS,LION,BRAVE,4702,2,,
1021,test,2,HOTEL,BED,ROOM,10143,2,,
1021,test,1,CRUNCH,NOISE,NOISE,13487,1,,
1021,test,1,ORDER,FORM,DIRECT,8510,2,,
1021,test,1,PORTRAY,SHOW,SHOW,4287,1,,
1021,test,2,USURP,TAKE,TAKE,7295,1,,
1021,test,2,UNCOMMON,UNIQUE,UNQUIE,3743,1,,change 2>1 bc typo
1021,test,2,EVICT,APARTMENT,REMOVE,5886,2,,
1021,test,2,ASSISTANCE,HELPER,HELP,3567,2,,
1021,test,2,LIE,STEAL,FALSE,6287,2,,
1021,test,2,NOODLES,CHICKEN,SOUP,5678,2,,
1021,test,1,DANCER,MUSIC,MUSIC,4286,1,,
1022,learn,1,LATIN,FRENCH,,5000,3,,
1022,learn,1,WELL,DONE,W,4870,3,,
1022,learn,1,COURAGEOUS,LION,,5000,3,,
1022,learn,1,CHIMNEY,BRICK,ROOF,3549,2,,
1022,learn,1,PORTRAY,SHOW,,5000,3,,
1022,learn,1,TEA,LEAVES,,5000,3,,
1022,learn,1,STERN,BOAT,,5000,3,,
1022,learn,1,GLIDE,HANG,FLY,4285,2,,
1022,learn,1,SWING,TREE,,5000,3,,
1022,learn,1,ROBIN,RED,BIRD,2882,2,,
1022,learn,1,DRACULA,SCARY,VAMPIRE,2780,2,,
1022,learn,1,INTRODUCE,PRESENT,GREET,2746,2,,
1022,learn,1,DIAMETER,LENGTH,CIRCLE,3153,2,,
1022,learn,1,FUGITIVE,RUN,CRIME,2625,2,,
1022,learn,1,EYES,COLOR,SEE,2594,2,,
1022,learn,1,MEASUREMENT,HEIGHT,INCH,4822,2,,
1022,learn,1,HONEYMOON,ROMANCE,LOVE,3280,2,,
1022,learn,1,CRUNCH,NOISE,BAR,4032,2,,
1022,learn,1,SAFARI,DESERT,,5000,3,,
1022,learn,1,EMPIRE,STATE,BUILDING,4985,2,,change 3>2 bc full response
1022,learn,1,PRESCRIPTION,PILL,DRUGS,3391,2,,
1022,learn,1,ORDER,FORM,CHAOS,2522,2,,
1022,learn,1,CHUNK,BLOCK,T,4974,3,,
1022,learn,1,ELEVATOR,BUILDING,LIFT,4261,2,,
1022,learn,1,SAIL,OCEAN,BOAT,2316,2,,
1022,learn,1,LAUNDRY,SOAP,BIN,2502,2,,
1022,learn,1,SIDE,ORDER,LENGTH,4691,2,,change 3>2 bc full response
1022,learn,1,PARCEL,BOX,GOWN,3633,2,,
1022,learn,1,CANYON,MOUNTAIN,GRAND,3008,2,,
1022,learn,1,DANCER,MUSIC,BALLET,3205,2,,
1022,test,2,SOUTH,WEST, WEST,8706,1,,change 2>1 bc space infront of correct
1022,test,2,BATTERY,RADIO,ENERGY,6478,2,,
1022,test,2,ENERGY,SUN,GENERATOR,10894,2,,
1022,test,2,COOKOUT,HAMBURGER,BARBEQUE,21566,2,,
1022,test,1,CHUNK,BLOCK,BLOCK,2398,1,,
1022,test,2,SINK,HOLE,HOLE,4366,1,,
1022,test,1,STERN,BOAT,SHIP,4703,2,,
1022,test,1,ROBIN,RED,RED,1487,1,,
1022,test,2,ASSISTANCE,HELPER,HELP,8158,2,,
1022,test,1,PRESCRIPTION,PILL,PILL,2590,1,,
1022,test,1,MEASUREMENT,HEIGHT,LENGTH,6255,2,,
1022,test,1,DANCER,MUSIC,BALLET,7247,2,,
1022,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,2943,1,,
1022,test,1,DIAMETER,LENGTH,LENGTH,2047,1,,
1022,test,1,TEA,LEAVES,GREEN,10191,2,,
1022,test,1,LATIN,FRENCH,FRENCH,2575,1,,
1022,test,1,SIDE,ORDER,LENGTH,8704,2,,
1022,test,2,HOTEL,BED,BED,2111,1,,
1022,test,2,NOODLES,CHICKEN,CHICKEN,4559,1,,
1022,test,2,USURP,TAKE,TAKE,3167,1,,
1022,test,2,FILTHY,DIRT,DIRTY,2543,2,,
1022,test,2,HUT,ISLAND,SHELTER,6286,2,,
1022,test,1,HONEYMOON,ROMANCE,ROMANCE,2079,1,,
1022,test,1,WELL,DONE,WATER,2158,2,,
1022,test,1,DRACULA,SCARY,VAMPIRE,10895,2,,
1022,test,1,COURAGEOUS,LION,BOLD,2207,2,,
1022,test,1,GLIDE,HANG,FLY,4207,2,,
1022,test,1,EYES,COLOR,COLOR,21422,1,,
1022,test,2,STAR,NIGHT,NIGHT,7886,1,,
1022,test,1,SWING,TREE,SET,6782,2,,
1022,test,2,BLOCKADE,WALL,NAVAL,7694,2,,
1022,test,2,THEOREM,GEOMETRY,MATH,6766,2,,
1022,test,2,UNCOMMON,UNIQUE,UNIQUE,4014,1,,
1022,test,1,EMPIRE,STATE,STATE,1950,1,,
1022,test,1,SAFARI,DESERT,DESERT,2382,1,,
1022,test,2,TASTY,TREAT,DELICIOUS,8782,2,,
1022,test,1,CHIMNEY,BRICK,ROOF,6126,2,,
1022,test,1,ORDER,FORM,FORM,10110,1,,
1022,test,1,ELEVATOR,BUILDING,BUILDING,4046,1,,
1022,test,2,MODEL,CAR,RUNWAY,7103,2,,
1022,test,2,ANNUAL,PICNIC,YEARLY,10990,2,,
1022,test,2,CRITIC,ANALYZE,JUDGE,3007,2,,
1022,test,1,INTRODUCE,PRESENT,GREET,4735,2,,
1022,test,1,CRUNCH,NOISE,SOUND,10015,2,,
1022,test,2,VALLEY,LOW,CANYON,9039,2,,
1022,test,2,EVICT,APARTMENT,APARTMENT,3055,1,,
1022,test,2,LIE,STEAL,DECIEVE,3903,2,,
1022,test,2,GRADUATE,CAP,CAP,1759,1,,
1022,test,2,SALES,CLOTHES,REVENUE,11230,2,,
1022,test,2,FREEWAY,ROAD,HIGHWAY,7039,2,,
1022,test,2,ANCESTOR,FAMILY,PAST,11887,2,,
1022,test,1,PORTRAY,SHOW,PORTRAIT,6847,2,,
1022,test,1,PARCEL,BOX,BOX,3615,1,,
1022,test,2,VISIT,LEAVE,SEE,5535,2,,
1022,test,1,LAUNDRY,SOAP,BIN,6495,2,,
1022,test,1,SAIL,OCEAN,OCEAN,3887,1,,
1022,test,2,NATURE,FOREST,FOREST,9503,1,,
1022,test,1,CANYON,MOUNTAIN,MOUNTAIN,3119,1,,
1022,test,2,BISCUIT,COOKIE,BUTTER,3759,2,,
1022,test,1,FUGITIVE,RUN,RUN,1774,1,,
1023,learn,1,CANYON,MOUNTAIN,mo,4752,3,,
1023,learn,1,PRESCRIPTION,PILL,MEDICINE,4084,2,,
1023,learn,1,ROBIN,RED,HOOD,1963,2,,change 3>2 bc full response
1023,learn,1,SWING,TREE,MONKEY,3784,2,,change 3>2 bc full response
1023,learn,1,CRUNCH,NOISE,CEREAL,2959,2,,
1023,learn,1,INTRODUCE,PRESENT,ME,2443,2,,
1023,learn,1,DRACULA,SCARY,BOOK,2738,2,,
1023,learn,1,DANCER,MUSIC,BALLERINA,3467,2,,
1023,learn,1,SAFARI,DESERT,WEB,2424,2,,
1023,learn,1,SIDE,ORDER,FRIES,4768,2,,
1023,learn,1,PARCEL,BOX,PACKAGE,2887,2,,
1023,learn,1,TEA,LEAVES,,4855,3,,
1023,learn,1,FUGITIVE,RUN,VILLIAN,3806,2,,
1023,learn,1,STERN,BOAT,STRICT,3851,2,,
1023,learn,1,EYES,COLOR,PUPIL,3250,2,,
1023,learn,1,COURAGEOUS,LION,STRONG,2408,2,,
1023,learn,1,DIAMETER,LENGTH,RADIUS,2459,2,,
1023,learn,1,ORDER,FORM,,5000,3,,
1023,learn,1,CHUNK,BLOCK,CHIP,4286,2,,change 3>2 bc full response
1023,learn,1,GLIDE,HANG,SLIDE,2609,2,,
1023,learn,1,MEASUREMENT,HEIGHT,INCH,2946,2,,
1023,learn,1,PORTRAY,SHOW,SEE,4151,2,,
1023,learn,1,LATIN,FRENCH,SPANISH,2848,2,,
1023,learn,1,WELL,DONE,VILLAGE,3291,2,,
1023,learn,1,CHIMNEY,BRICK,HUT,3418,2,,
1023,learn,1,HONEYMOON,ROMANCE,MARRIAGE,4258,2,,
1023,learn,1,ELEVATOR,BUILDING,STUCK,3158,2,,
1023,learn,1,EMPIRE,STATE,STATE,2176,1,,
1023,learn,1,SAIL,OCEAN,SHIP,2930,2,,
1023,learn,1,LAUNDRY,SOAP,CLOTHES,2870,2,,
1023,test,2,ANCESTOR,FAMILY, hERITAGE,4363,2,,
1023,test,1,ROBIN,RED,RED,1597,1,,
1023,test,1,GLIDE,HANG,SWING,3950,2,,
1023,test,2,STAR,NIGHT,NIGHT,4814,1,,
1023,test,2,SALES,CLOTHES,CLOTHES,5854,1,,
1023,test,1,INTRODUCE,PRESENT,ME,3822,2,,
1023,test,2,VISIT,LEAVE,ORDER,4990,2,,
1023,test,2,EVICT,APARTMENT,NOTICE,4269,2,,
1023,test,1,TEA,LEAVES,LEAVES,3613,1,,
1023,test,2,BATTERY,RADIO,PERCENT,3902,2,,
1023,test,2,NOODLES,CHICKEN,CHICKEN,2109,1,,
1023,test,2,COOKOUT,HAMBURGER,FOOD,2925,2,,
1023,test,2,ASSISTANCE,HELPER,SALES,4973,2,,
1023,test,2,CRITIC,ANALYZE,EVIDENCE,2766,2,,
1023,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,3310,1,,
1023,test,1,DRACULA,SCARY,SCARY,2494,1,,
1023,test,2,BLOCKADE,WALL,BRIDGE,3470,2,,
1023,test,1,DIAMETER,LENGTH,LENGTH,4702,1,,
1023,test,1,PRESCRIPTION,PILL,MEDICINE,2782,2,,
1023,test,1,COURAGEOUS,LION,BRAVE,3294,2,,
1023,test,2,GRADUATE,CAP,CAP,1902,1,,
1023,test,2,HUT,ISLAND,VILLAGE,4270,2,,
1023,test,1,SAFARI,DESERT,DESERT,6958,1,,
1023,test,1,EYES,COLOR,COLOR,2542,1,,
1023,test,2,SINK,HOLE,DISHES,3566,2,,
1023,test,2,FILTHY,DIRT,DIRTY,2750,2,,
1023,test,1,CHIMNEY,BRICK,SWEEP,2078,2,,
1023,test,2,NATURE,FOREST,ANIMALS,6030,2,,
1023,test,2,VALLEY,LOW,MOUNTAIN,5134,2,,
1023,test,1,WELL,DONE,DONE,4047,1,,
1023,test,1,MEASUREMENT,HEIGHT,HEIGHT,3886,1,,
1023,test,2,USURP,TAKE,TAKE,4510,1,,
1023,test,1,SIDE,ORDER,ORDER,2302,1,,
1023,test,1,FUGITIVE,RUN,RUN,7853,1,,
1023,test,2,THEOREM,GEOMETRY,GEOMETRY,8221,1,,
1023,test,1,PARCEL,BOX,PACKAGE,2046,2,,
1023,test,1,SWING,TREE,SLIDE,5421,2,,
1023,test,2,ANNUAL,PICNIC,YEAR,2749,2,,
1023,test,2,FREEWAY,ROAD,CARS,3310,2,,
1023,test,2,UNCOMMON,UNIQUE,UNIQUE,3167,1,,
1023,test,1,ELEVATOR,BUILDING,RIDE,2909,2,,
1023,test,1,CRUNCH,NOISE,BITE,4366,2,,
1023,test,1,LATIN,FRENCH,FRENCH,2526,1,,
1023,test,2,LIE,STEAL,TRUST,5134,2,,
1023,test,1,ORDER,FORM,START,16686,2,,
1023,test,1,EMPIRE,STATE,STATE,1886,1,,
1023,test,1,PORTRAY,SHOW,SHOW,2558,1,,
1023,test,1,DANCER,MUSIC,MUSIC,5822,1,,
1023,test,2,HOTEL,BED,BED,2990,1,,
1023,test,1,CHUNK,BLOCK,CHIP,5822,2,,
1023,test,1,CANYON,MOUNTAIN,VALLEY,3934,2,,
1023,test,2,TASTY,TREAT,TREAT,2622,1,,
1023,test,1,HONEYMOON,ROMANCE,ROMANCE,2670,1,,
1023,test,2,SOUTH,WEST,WEST,2014,1,,
1023,test,2,BISCUIT,COOKIE,COOKIE,2254,1,,
1023,test,2,ENERGY,SUN,RUN,4958,2,,
1023,test,1,SAIL,OCEAN,OCEAN,3886,1,,
1023,test,1,LAUNDRY,SOAP,CLOTHES,2990,2,,
1023,test,2,MODEL,CAR,ENGINE,5085,2,,
1023,test,1,STERN,BOAT,BOAT,6366,1,,
1024,learn,1,CRUNCH,NOISE,CEREAL,3707,2,,
1024,learn,1,COURAGEOUS,LION,LION,2765,1,,
1024,learn,1,CHUNK,BLOCK,COOKIE,2352,2,,change 3>2 bc full response
1024,learn,1,MEASUREMENT,HEIGHT,METER,2235,2,,
1024,learn,1,EYES,COLOR,BLUE,3036,2,,change 3>2 bc full response
1024,learn,1,DIAMETER,LENGTH,WIDTH,3218,2,,
